Probe Set ID	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	V_778	V_781	V_782	V_783	C_776_3umol	C_777_3umol	C_779_3umol	C_780_3umol	C_767_10umol	C_768_10umol	C_769_10umol	C_770_10umol	C_634_30umol	C_635_30umol	C_636_30umol	C_637_30umol
1449738_s_at	Fam48a			"family with sequence similarity 48, member A"	549.3428426	500.3511036	448.9923332	535.3924558	445.9632444	441.7569432	460.0679033	527.4786899	263.0262541	350.4646203	408.9500982	422.4556257	312.3693302	338.8016287	299.9370639	318.3462589
1449750_at	AA407331			expressed sequence AA407331	52.84272645	63.22494624	52.59293117	62.45927854	53.09370815	49.31733716	59.89223229	68.52853783	52.02640081	62.79840448	45.65481128	73.67611072	41.44272606	31.52700023	43.66005371	30.95601803
1449816_at	Sult5a1			"sulfotransferase family 5A, member 1"	272.8183738	202.8209682	216.4384493	86.672355	141.009446	337.4284949	213.5279329	99.17028523	120.9250228	87.97270086	101.3418317	117.138377	89.83825498	104.5470106	209.2355236	176.6615176
1449824_at	Prg4			"proteoglycan 4 (megakaryocyte stimulating factor, articular superficial zone protein)"	1042.180897	1201.374307	1076.602526	1422.891559	3635.983658	3289.357274	2588.480976	1083.910559	1158.249224	766.441038	1266.507583	2233.359836	1585.651489	2758.541558	2153.205052	1966.493906
1449842_at	Tmem179b			transmembrane protein 179B	782.1643656	755.1120869	684.0552293	668.4917752	607.2277868	671.2121403	771.6468885	616.3380289	395.3407886	507.8578742	710.4828425	602.3152597	429.9565312	443.5549395	436.9983433	439.9665403
1449848_at	Gna14			"guanine nucleotide binding protein, alpha 14"	24.29418281	50.05728017	46.71772123	45.77861783	65.31294244	56.81204776	45.59304943	27.03649072	18.31956066	14.34310035	30.10871016	30.16992071	24.49232794	30.19035885	12.02438331	16.64066289
1449854_at	Nr0b2			"nuclear receptor subfamily 0, group B, member 2"	692.4408367	340.64117	193.8279752	793.8997325	531.7808445	1182.012847	1049.262547	1251.16817	308.1690145	618.8465882	616.3380289	301.565588	360.0835792	843.768255	433.463288	551.5783422
1449861_at	Nek4			NIMA (never in mitosis gene a)-related expressed kinase 4	106.1874163	112.0203476	111.114093	99.70873551	96.06493375	103.6310846	123.572936	87.67550925	51.18800944	67.42421899	73.87585412	56.58179342	73.72602143	45.96490966	74.83213337	55.89657573
1449888_at	Epas1 /// LOC100048537			endothelial PAS domain protein 1 /// similar to Endothelial PAS domain protein 1	22.17255315	25.09649526	22.29295565	22.92031553	25.80275129	15.21313945	21.33335552	24.37654913	22.06774026	22.33826141	35.25236151	26.17215836	24.65866858	22.11260365	17.9148741	18.92456193
1449890_at	Ugt2b37			"UDP glucuronosyltransferase 2 family, polypeptide B37"	88.45041458	173.6971172	157.2455086	53.12963881	121.1707776	135.9482717	183.2383923	62.79840448	87.14300752	89.11145546	69.41559924	71.03169465	69.83977471	170.2054001	268.7857791	107.7076566
1449905_at	Clec4f			"C-type lectin domain family 4, member f"	1244.413297	1183.611579	1127.311107	933.941257	1685.25361	2048	1840.267787	1335.172102	1297.752903	997.9965375	810.1858061	925.1323737	1156.684749	1487.898089	973.9703205	1254.563692
1449942_a_at	Ilk			integrin linked kinase	333.3419322	291.1355087	247.4806641	312.3693302	189.931581	223.4349405	252.3866866	284.5116662	222.6799725	270.2451657	319.6419609	317.9155999	205.1682956	162.8789098	160.7975929	247.4806641
1449945_at	Ppargc1b			"peroxisome proliferative activated receptor, gamma, coactivator 1 beta"	166.5582494	93.81573434	79.53274169	198.0722552	111.6418402	99.17028523	130.802835	134.9397889	228.018647	385.3015021	203.784145	337.8855867	71.32075153	75.64700188	93.24593964	85.91302707
1449954_at	Hyal1 /// Nat6			hyaluronoglucosaminidase 1 /// N-acetyltransferase 6	613.8400639	1003.415212	973.9703205	803.6318875	733.9464525	677.6032575	869.2769018	684.0552293	382.1843784	581.4833208	668.4917752	703.7816069	592.6095231	573.6643281	447.1726058	606.4063287
1450007_at	1500003O03Rik			RIKEN cDNA 1500003O03 gene	417.9049393	400.7292476	375.516893	318.7775013	159.1731294	185.1084572	212.6625226	145.6662659	233.6433232	224.0406952	368.466845	238.7594458	252.2160018	228.3275286	196.2040484	207.6833861
1450014_at	Cldn1			claudin 1	47.8054104	43.63052716	32.78936369	33.59822239	44.13548052	42.89840194	48.32597719	40.36298595	16.33928559	26.08372483	24.7590319	15.38400253	25.83770455	26.13675265	26.72714812	26.06608485
1450018_s_at	Slc25a30			"solute carrier family 25, member 30"	461.315194	2475.389784	992.6064368	156.2904699	249.3302296	367.4703403	260.8983482	190.0602471	204.8907438	223.7376128	133.3958524	289.9555615	211.2278129	494.2917441	730.9718306	378.0674934
1450026_a_at	B3gnt2			"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2"	634.1120578	854.1117317	745.9675171	684.0552293	591.8074304	574.4414328	595.0210924	651.5156392	652.3982039	587.815259	631.5416184	695.2586603	474.618656	479.1378583	455.7285678	387.918293
1450037_at	Usp9x			"ubiquitin specific peptidase 9, X chromosome"	22.39883823	40.83015106	47.13066067	62.84094627	87.37926104	86.4965089	56.27619961	50.60236821	87.26105433	66.2480002	84.47139667	58.2134655	86.55510459	80.67132238	99.57384948	55.59468273
1450044_at	Fzd7			frizzled homolog 7 (Drosophila)	512.6935722	556.0770553	416.77502	556.0770553	357.6543058	314.4910172	371.47183	592.6095231	279.5481525	423.0278981	378.5796361	225.1047984	340.64117	230.8138523	276.5368635	311.1033242
1450065_at	Adcy7			adenylate cyclase 7	11.87876544	11.92710497	11.39826236	9.395265948	12.15943256	37.16364236	22.59680662	15.27504791	11.51458891	11.07877912	9.584757956	7.833879842	11.42529887	11.12762653	13.27342704	11.38284278
1450068_at	Baz1b			"bromodomain adjacent to zinc finger domain, 1B"	86.3210794	86.61367994	104.193755	87.08401384	105.1146541	88.7502944	75.69824774	103.2809238	168.1441761	154.2932352	174.0501202	134.4838387	156.9264794	113.7010684	113.932142	106.1874163
1450074_at	Kif3b			kinesin family member 3B	44.46533038	39.49809039	33.3038486	20.60944858	59.68986145	44.79767645	55.59468273	44.49545272	44.5859113	52.6641753	44.43525924	46.84441018	44.49545272	46.78103903	48.35868134	45.87165328
1450087_a_at	Nolc1			nucleolar and coiled-body phosphoprotein 1	12.32099617	15.56205847	25.28405582	24.0324862	19.86972499	18.20828324	23.64522557	25.54209577	23.59725271	23.64522557	19.93709075	18.4939822	35.68453332	36.96295007	19.97762256	32.87828177
1450093_s_at	Zbtb7a			zinc finger and BTB domain containing 7a	120.4348406	130.3608632	123.0720202	118.2537398	116.9008006	97.70442515	163.9852222	153.7718913	103.9823604	186.6180859	182.0023162	162.1089574	122.8224094	63.48223427	36.26897327	63.05400046
1450109_s_at	Abcc2			"ATP-binding cassette, sub-family C (CFTR/MRP), member 2"	5472.445628	4424.595949	5169.969306	5494.719045	6795.999354	7381.04822	7154.771612	7666.221674	9663.16446	9968.771431	9494.590084	9443.330188	9928.361976	7812.886822	9968.771431	8348.723995
1450156_a_at	Hmmr			hyaluronan mediated motility receptor (RHAMM)	7.951411588	7.905792008	7.946028677	7.956798145	7.560370834	7.981069018	6.150079245	7.929912791	8.468057115	7.560370834	7.897768062	7.964876544	9.290910589	23.61322193	9.104141622	12.00404727
1450188_s_at	Lipg			"lipase, endothelial"	8.753639677	7.681595522	8.845967857	27.59113691	6.063278121	8.425177027	8.668143276	18.38165804	18.95019777	30.23125571	23.53345114	98.10202422	8.828020624	9.104141622	8.485272548	10.26296013
1450222_x_at	Klk1b4			kallikrein 1-related pepidase b4	29.64358442	43.36553491	30.99797357	29.38387991	31.54833583	29.76423687	31.20849757	28.98876567	32.87828177	29.06735715	24.42610629	17.30696684	31.1873918	35.1570472	31.31430599	29.40378556
1450226_at	Prlr			prolactin receptor	268.7857791	140.1530179	160.2542713	219.6856767	216.4384493	490.2928797	233.8016012	229.4119925	176.6615176	276.1627642	431.7061994	317.4855235	232.0670683	158.7427617	186.7445074	195.012393
1450245_at	Slc10a2			"solute carrier family 10, member 2"	75.95484031	304.0251789	221.7774697	150.8849394	382.7020981	366.4767846	269.8795778	89.65598571	157.1390573	54.51400462	173.6971172	147.0532644	460.0679033	401.2723669	436.4071716	163.7633829
1450264_a_at	Chka			choline kinase alpha	701.8787425	732.9535693	683.129839	1147.32627	920.1358067	728.9954501	819.0081511	1040.773198	123.4057665	136.1324317	173.6971172	48.42418961	777.9404967	584.6405151	491.6221134	575.2195902
1450376_at	Mxi1			Max interacting protein 1	922.630388	799.291535	766.441038	732.9535693	641.8854283	637.5550026	631.5416184	790.6815771	560.6120716	769.5605319	741.9386053	726.040391	572.8878775	551.5783422	494.2917441	505.1153239
1450381_a_at	Bcl6			B-cell leukemia/lymphoma 6	133.3056391	59.77071932	17.02808156	153.8760616	21.46371651	64.65311608	12.06923224	97.24256209	44.6160844	165.6586814	112.1720941	17.38916797	150.5788149	58.48995605	57.89909929	156.3963464
1450398_at	Kcnk5			"potassium channel, subfamily K, member 5"	10.1868281	7.799485725	11.06753476	21.21815046	8.606752604	9.200166688	16.32823561	9.807904966	16.6519243	21.74155163	31.39920224	34.77833595	8.948345744	11.20699821	8.548687875	11.62816062
1450403_at	Stat2			signal transducer and activator of transcription 2	24.39304573	21.29007313	22.20258883	20.84798434	24.67537321	53.02188295	40.66464178	24.64199235	24.87662735	22.93582664	25.49027442	21.33335552	24.65866858	28.65708578	22.76568556	24.65866858
1450409_a_at	Slc48a1			"solute carrier family 48 (heme transporter), member 1"	105.3283506	84.93003857	108.5860528	81.05447872	87.61615507	108.9541999	109.0280092	102.0301696	124.4964677	136.4091869	113.2401692	116.426931	241.0328546	206.2824106	162.5485639	180.2856802
1450410_a_at	Slc48a1			"solute carrier family 48 (heme transporter), member 1"	258.7876572	211.2278129	226.633764	183.1144713	275.0435003	304.0251789	317.4855235	333.3419322	286.0564372	320.9427142	346.68942	307.335796	385.8234442	358.6239428	364.497725	336.5159322
1450423_s_at	Bxdc1			brix domain containing 1	204.8907438	241.8500457	231.4396121	219.0916969	170.7824597	185.735915	160.3627219	181.5100977	112.8575402	126.7069632	175.2323101	157.7786294	190.1888686	185.3592112	134.9397889	140.4379469
1450424_a_at	Il18bp			interleukin 18 binding protein	95.35224493	73.52663218	86.8485586	70.93560293	113.6240955	133.2153944	127.9133471	72.63620885	73.42716531	68.11232623	75.03501086	96.71736267	72.53794655	65.97945701	77.77583104	72.63620885
1450440_at	Gfra1			glial cell line derived neurotrophic factor family receptor alpha 1	152.2185107	176.4225298	174.1680277	108.365822	254.962454	284.8970751	181.879105	165.5466493	147.1528833	131.1574548	300.3433686	206.5618476	312.3693302	232.2242785	180.4076868	196.6029283
1450449_a_at	Rilpl1			Rab interacting lysosomal protein-like 1	95.03012355	34.91988736	47.57942725	33.03441749	31.22963927	32.98972851	30.99797357	32.98972851	27.47929336	26.85409132	32.92281978	32.28282665	33.03441749	33.05679613	32.54612774	27.27544823
1450505_a_at	Fam134b			"family with sequence similarity 134, member B"	766.441038	438.7769715	369.9662866	649.7540901	707.6033167	811.283873	947.9531833	674.8569897	1392.401927	1142.675464	1311.879959	1290.737579	587.0200622	488.3057648	675.7711734	510.6156692
1450530_at	B3galt1			"UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 1"	30.0273031	66.96939362	11.94730239	15.16687546	10.92610282	41.89400776	13.89397017	14.21744186	17.96344314	15.80089091	15.758158	20.93282327	26.67294096	54.88423871	81.21926126	19.02731384
1450531_at	H2-Bl			"histocompatibility 2, blastocyst"	50.09115596	50.94603626	48.95149446	51.04960878	62.62861197	60.25821366	47.61162618	55.70770588	78.14523496	91.12443126	50.3290688	72.78387717	55.48188888	109.5458484	78.67601605	80.56219017
1450611_at	Orm3			orosomucoid 3	45.28549117	18.82235187	22.5052237	39.44465735	225.7150803	741.9386053	369.9662866	27.42356072	114.4732738	20.81978117	56.81204776	83.90151754	73.17906107	265.8904223	124.8339903	135.5806987
1450643_s_at	Acsl1			acyl-CoA synthetase long-chain family member 1	13121.90899	15817.34678	14367.78454	9914.9515	7676.590629	7593.924815	7781.21647	12114.52316	8718.353585	9755.161216	10325.90064	8994.142335	9572.035287	10009.34536	9006.307371	10739.43146
1450644_at	Zfp36l1			"zinc finger protein 36, C3H type-like 1"	10214.70557	11507.04677	12196.84171	10353.92391	10009.34536	9215.968051	10900.525	13628.88578	6351.184653	7676.590629	5128.140237	5233.35351	7919.370271	7930.13659	8059.976963	8933.439346
1450646_at	Cyp51			"cytochrome P450, family 51"	3776.436989	3236.368118	3393.409917	3388.802868	2717.755583	3938.307378	3320.69614	3981.178936	4721.665094	5018.254767	5018.254767	6686.474394	5276.004208	3572.528982	4645.570299	4991.161947
1450647_at	Hps3			Hermansky-Pudlak syndrome 3 homolog (human)	170.0901752	128.6950719	108.5126179	131.6912791	127.8268415	125.51187	123.740332	158.4206949	119.9467286	114.0864782	127.5674987	117.2970565	112.8575402	79.69437532	90.2038434	58.52957915
1450648_s_at	H2-Ab1			"histocompatibility 2, class II antigen A, beta 1"	546.3758851	135.8563322	131.1574548	137.4286513	94.26132135	132.6754839	132.2271845	264.8126077	223.7376128	161.4519438	132.2271845	128.4339676	105.7569745	90.50966799	132.5856658	131.1574548
1450651_at	Myo10			myosin X	7.471339915	10.37822634	8.600926043	11.26403643	9.575029952	11.99186382	12.13065881	11.63997456	18.38165804	19.50988001	14.07380964	11.24499411	11.62028864	11.36359961	13.05952935	11.06753476
1450674_at	Cdk5			cyclin-dependent kinase 5	226.3271737	239.7310552	259.1382196	193.0422733	155.2360695	195.4088503	212.8064399	165.4345782	117.138377	201.7255482	236.8278605	200.3646238	145.3708302	137.3357106	96.52113665	123.3222238
1450696_at	Psmb9			"proteasome (prosome, macropain) subunit, beta type 9 (large multifunctional peptidase 2)"	746.9780294	386.8694507	441.7569432	385.3015021	376.0258413	498.3232236	524.6298191	252.2160018	334.2458876	375.516893	339.7201543	394.8059713	295.9037152	330.6453953	279.9268377	306.920032
1450700_at	Cdc42ep3			CDC42 effector protein (Rho GTPase binding) 3	111.8688064	64.30397426	61.120905	95.99990014	62.1219409	49.68594846	72.43981717	137.1498277	53.99983148	55.10762321	60.83197757	30.43657252	55.10762321	32.83378125	66.65281953	43.30683997
1450702_at	Hfe			hemochromatosis	342.9548862	314.9170372	428.7940272	282.2099413	402.9053075	339.2605806	358.1387962	327.5267659	200.2291207	216.731644	213.672584	203.6463293	265.8904223	331.0932985	284.8970751	293.9076295
1450703_at	Slc7a2			"solute carrier family 7 (cationic amino acid transporter, y+ system), member 2"	137.5217501	50.02339261	55.82092012	58.68825877	86.37949637	93.30904295	91.18609886	43.36553491	302.792991	182.6192451	254.6175407	319.2093278	125.2572239	93.49873883	87.7942774	101.9610977
1450725_s_at	Car14			carbonic anhydrase 14	688.7010183	642.7549476	623.0495101	707.6033167	685.9097723	577.5603928	760.2409884	505.1153239	743.9505917	831.2963115	856.4279088	613.8400639	494.9613281	436.4071716	300.7502236	299.1258954
1450731_s_at	Tnfrsf21			"tumor necrosis factor receptor superfamily, member 21"	42.06449153	27.10978939	19.64238216	27.12815448	50.70524206	40.11783927	45.59304943	28.75424396	25.40414492	15.11562785	20.72136303	25.80275129	27.3308988	20.86210747	27.18328677	20.76348925
1450743_s_at	Syncrip			"synaptotagmin binding, cytoplasmic RNA interacting protein"	61.70288325	58.25290129	64.13011104	66.20315192	107.7076566	90.50966799	130.9800249	119.4605948	186.7445074	159.9291378	199.147699	125.6818925	128	107.3437215	160.4713571	150.5788149
1450756_s_at	Cul3			cullin 3	128.6950719	97.11101229	98.83519714	84.1859749	88.09193266	86.55510459	79.80233196	80.89008658	60.0139923	77.77583104	82.88545212	76.7819343	80.50770734	70.98360793	84.4142116	42.43630092
1450760_a_at	Ing3			"inhibitor of growth family, member 3"	82.2149014	73.22863506	84.1859749	102.0301696	47.00323016	37.49213299	44.49545272	40.09068047	70.21897344	73.47690738	68.52853783	81.54977549	133.848114	76.57433352	103.7714667	78.30410305
1450776_at	Agpat6			"1-acylglycerol-3-phosphate O-acyltransferase 6 (lysophosphatidic acid acyltransferase, zeta)"	172.9930178	298.3171274	243.9875969	163.6525191	256	311.524755	286.0564372	223.7376128	267.6962279	246.811533	346.2204184	328.4147241	438.7769715	338.8016287	357.1704708	333.7937196
1450779_at	Fabp7			"fatty acid binding protein 7, brain"	244.649072	130.9800249	174.1680277	153.667898	222.0778968	330.6453953	248.3197156	174.9952558	152.5279687	80.23567854	137.7080417	81.05447872	150.6808222	107.9265498	147.9518576	153.7718913
1450783_at	Ifit1			interferon-induced protein with tetratricopeptide repeats 1	229.5672449	84.64306708	121.8287652	144.8796343	176.1838653	179.5548734	189.931581	98.16848188	89.83825498	82.32627242	52.06160919	59.97336429	58.01676708	56.50524953	40.6921894	30.27220797
1450784_at	Reck			reversion-inducing-cysteine-rich protein with kazal motifs	127.1364588	148.0520852	99.10314937	233.9598242	148.9567819	104.9014639	204.4750491	128	201.7255482	176.7810716	130.184511	95.54609461	108.2192247	166.2203259	121.0888319	85.91302707
1450786_x_at	Pdlim5			PDZ and LIM domain 5	209.3772669	251.5338931	260.8983482	284.5116662	360.0835792	343.4194642	386.8694507	427.6343699	316.198782	463.8202506	427.0558659	311.1033242	468.870922	364.497725	311.1033242	278.4151678
1450788_at	Saa1			serum amyloid A 1	2435.496172	9968.771431	2616.676755	5362.425559	49923.10341	23076.55107	11230.07545	8577.907242	16902.15993	2773.51536	7802.333768	57393.11269	32022.53722	35300.96496	38809.97814	48853.35425
1450808_at	Fpr1			formyl peptide receptor 1	103.2110052	103.5609289	103.7012159	59.52847373	182.4957429	188.5226427	236.6676979	103.7012159	104.1232184	42.26428094	59.24707395	67.88218038	98.76835659	104.0528016	103.9823604	116.6636252
1450826_a_at	Saa3			serum amyloid A 3	366.4767846	347.159057	460.0679033	414.5243383	490.2928797	331.5418085	265.1713316	406.7416729	623.0495101	367.9683829	235.5489352	973.9703205	367.9683829	463.1927943	1592.105254	2725.131249
1450839_at	D0H4S114			"DNA segment, human D4S114"	308.1690145	597.4424754	215.4153132	184.108701	163.2100402	150.2733115	87.91320643	178.1023818	184.732898	295.1036593	152.0125894	249.6679806	164.4298028	304.4370214	225.2572921	188.6502236
1450842_a_at	Cenpa			centromere protein A	112.8575402	66.06883497	66.15837986	69.36860658	50.49970307	66.33774193	71.36906664	53.30976806	94.90150096	104.4055793	78.41017638	74.17653645	53.92678048	52.80695321	48.62128104	34.89624745
1450843_a_at	Serpinh1			"serine (or cysteine) peptidase inhibitor, clade H, member 1"	106.1874163	159.2809588	163.6525191	82.88545212	102.3760189	63.95667357	103.2809238	69.98170941	49.25062064	60.3807177	73.67611072	60.66750183	100.0467852	168.8284232	128.5208841	76.57433352
1450857_a_at	Col1a2			"collagen, type I, alpha 2"	854.1117317	482.392277	543.4253287	390.5531266	516.8751383	330.6453953	611.3517992	544.8986098	348.5720301	452.6543473	401.8159437	381.1510394	325.3171342	481.7393625	585.4324885	268.0588581
1450883_a_at	Cd36			CD36 antigen	759.2120077	546.3758851	498.9982688	674.8569897	782.1643656	1014.341688	964.784554	454.4963821	833.55004	745.9675171	1239.368937	789.6119426	1475.859838	1457.994943	1629.168376	768.51947
1450884_at	Cd36			CD36 antigen	80.18136095	61.66111191	58.48995605	83.27912469	101.8231647	95.03012355	121.4993681	42.95651354	77.61803474	86.0294077	132.6754839	80.99966297	118.5743377	161.1243803	182.6192451	52.2735053
1450885_at	Dffa			"DNA fragmentation factor, alpha subunit"	120.4348406	127.481227	95.1588545	99.70873551	103.0713812	98.36798875	84.47139667	94.96579048	76.10925536	81.93710413	95.6108208	84.07208806	87.32010742	75.49352468	45.46977626	80.50770734
1450904_at	Tmem167			transmembrane protein 167	815.6887815	991.2636383	1169.284272	966.0914832	939.0121402	876.3667875	960.8736992	862.2443739	614.671592	650.6342685	728.0092646	574.4414328	964.784554	962.1753305	1050.681728	878.7427067
1450912_at	Ms4a1			"membrane-spanning 4-domains, subfamily A, member 1"	69.27476468	7.609143129	7.15942637	7.744247174	7.668609464	8.430884529	7.242285245	8.136531934	9.054977146	8.396709059	7.291476575	7.678997617	7.975666029	7.668609464	8.114532615	7.791569674
1450915_at	Ap3b1			"adaptor-related protein complex 3, beta 1 subunit"	634.1120578	596.6342549	612.1803809	630.6872685	918.8910464	936.4732664	1121.22492	871.6335995	993.9510544	1019.849816	970.0229026	774.7870337	843.768255	702.8295307	708.5618596	709.5217009
1450928_at	LOC100045546			similar to Id4	64.82844216	57.4306904	34.10229672	40.17218422	33.59822239	41.19102153	58.2134655	42.06449153	15.7261978	30.08834815	15.89205735	12.5185538	33.80352987	46.84441018	65.6675625	33.50735726
1450943_at	Magohb			mago-nashi homolog B (Drosophila)	35.73287277	24.19572058	29.50347533	23.69327954	27.44211935	23.45393358	31.6767408	35.87828437	9.617253852	18.82235187	23.48570506	16.95905645	20.35986373	19.35204334	22.65806885	17.87852733
1450950_at	Smc3			structural maintenace of chromosomes 3	253.5854219	243.1631832	215.7071219	235.5489352	227.556029	235.7083407	228.4822054	213.672584	194.6167401	176.9008292	185.8617388	170.8980352	169.2861342	141.1049707	138.2684317	141.4875205
1450970_at	Got1			"glutamate oxaloacetate transaminase 1, soluble"	3236.368118	2448.716432	2904.169616	1379.270779	2931.818341	4382.869476	3786.685791	1903.620262	4174.361997	3655.720355	3853.917572	2807.518862	2638.002104	2841.93925	2670.344204	2613.124234
1450976_at	Ndrg1			N-myc downstream regulated gene 1	175.2323101	99.70873551	135.4889138	207.4024318	145.7649452	201.1801285	307.7521233	266.9724386	96.91398761	107.4163653	136.2246525	82.32627242	89.65598571	86.2043042	126.8786047	83.50490283
1450983_at	Akap8			A kinase (PRKA) anchor protein 8	281.8281676	300.3433686	304.8494219	321.3774738	207.8240779	269.8795778	207.6833861	301.9740987	283.7424117	316.6271153	412.8440206	301.9740987	255.8266943	150.2733115	150.9870494	208.9524696
1450984_at	Tjp2			tight junction protein 2	118.9763488	116.9799121	117.138377	117.138377	117.4560324	121.6639551	135.397285	112.7048664	76.52254761	86.3210794	79.58656472	65.93483624	122.324536	113.0104991	146.5564853	100.7944925
1450985_a_at	Tjp2			tight junction protein 2	424.7496652	453.8815391	441.1593342	391.6119557	400.1871409	384.780266	390.0247861	337.4284949	201.4526537	248.9929355	169.8600771	207.2621691	325.7578196	349.0442173	361.0598023	298.3171274
1450988_at	Lgr5			leucine rich repeat containing G protein coupled receptor 5	157.0327868	148.3530729	296.7061458	147.9518576	162.5485639	184.4829912	187.8856405	156.2904699	126.6211857	137.5217501	206.9816413	120.6796829	129.7446284	87.85369134	76.21235548	126.7069632
1451012_a_at	Csda			cold shock domain protein A	987.246132	826.8065456	776.8880983	697.1440602	598.2517908	481.7393625	559.8536753	678.5211613	594.2161475	653.2824169	613.8400639	634.971047	701.8787425	611.3517992	734.9406806	641.8854283
1451015_at	Tkt			transketolase	1642.45713	1880.564404	1669.360703	1977.168347	2023.195475	1450.113391	2248.535584	2059.116869	2595.505807	2655.927408	2386.532057	2285.350927	4248.476884	3510.20604	3078.239994	3132.893474
1451018_at	Leprotl1			leptin receptor overlapping transcript-like 1	657.7192112	635.8311998	556.8303357	516.8751383	742.9436599	749.0031625	673.0318644	605.5859819	300.3433686	301.9740987	457.58343	210.2293082	610.5247621	445.9632444	540.4903313	531.061083
1451026_at	Ftsj3			FtsJ homolog 3 (E. coli)	179.5548734	241.5228708	245.1464399	201.4526537	353.3230352	394.2718776	317.4855235	285.2830061	224.8002765	259.4892568	299.9370639	282.5922323	396.4125975	297.1080738	325.7578196	409.5040756
1451058_at	Mcts2			malignant T cell amplified sequence 2	288.3895344	319.6419609	282.5922323	269.5144846	225.2572921	216.8783151	230.9702135	234.9120648	192.390133	200.5003577	233.3272504	210.5140918	215.4153132	180.652073	124.4121867	199.687747
1451069_at	Pim3			proviral integration site 3	162.2187756	222.8308235	239.2448402	148.1523808	120.8431596	208.1056033	164.7640861	119.8655276	156.7141892	337.4284949	393.7385063	508.5458353	157.0327868	153.5638686	181.1419647	251.8748039
1451070_at	Gdi1			guanosine diphosphate (GDP) dissociation inhibitor 1	620.524344	582.2710174	634.1120578	670.3041241	466.9706285	510.6156692	517.5753145	608.0503577	316.6271153	471.4166814	558.3399591	480.4368496	409.5040756	418.4710472	357.6543058	473.3353958
1451095_at	Asns			asparagine synthetase	64.91626092	62.0379023	58.37132856	22.76568556	107.6347412	155.131086	44.64630886	66.20315192	61.91203606	22.76568556	33.75777704	78.41017638	289.1713876	50.49970307	104.2643394	243.6575303
1451108_at	Rnf185			ring finger protein 185	199.5525632	222.228186	209.0940212	219.8343469	175.1136822	203.0957162	185.610305	233.0116052	133.3056391	176.6615176	176.9008292	171.1295393	175.4696856	88.09193266	123.4892802	123.740332
1451114_at	Cmtm6			CKLF-like MARVEL transmembrane domain containing 6	1932.188323	2868.99552	2239.42091	2036.943149	2478.737875	1945.304117	2132.884311	1835.299757	1266.507583	1456.015502	1452.084808	1379.270779	2167.821119	2322.785149	1987.900731	2064.705068
1451122_at	Idi1			isopentenyl-diphosphate delta isomerase	16720.14803	12582.57869	12875.49252	14059.91254	10580.64532	15499.34899	13908.41115	16361.86974	18481.95819	18531.98758	18989.18017	22399.36169	18036.97772	14097.97176	16539.9815	20073.01907
1451140_s_at	Prkag2			"protein kinase, AMP-activated, gamma 2 non-catalytic subunit"	173.5795285	180.4076868	164.6525448	160.1457831	180.7744529	152.5279687	214.6874429	161.2335315	168.4858939	124.4964677	194.7485802	181.019336	121.0068577	112.2480833	105.6139064	103.6310846
1451150_at	Zfp410			zinc finger protein 410	92.24149561	92.61686379	105.3283506	111.5663388	94.0700783	91.43331361	90.26495057	109.4716886	64.17351048	109.3976548	130.2727024	72.48889038	83.39193735	59.12686992	66.06883497	56.35243321
1451185_at	Sf3b5			"splicing factor 3b, subunit 5"	1116.679918	1022.614732	1006.135573	984.576162	734.9406806	955.6847584	984.576162	757.1592722	751.033786	846.0557962	984.576162	900.4191937	720.1671584	640.1499171	637.5550026	684.0552293
1451190_a_at	Sbk1			SH3-binding kinase 1	800.3742818	454.4963821	584.6405151	1317.219446	553.0737269	651.5156392	475.9053953	810.1858061	1178.821857	1463.929132	1269.944735	1191.654255	841.4868988	926.3855887	908.9927642	820.1181751
1451192_a_at	Ttc4			tetratricopeptide repeat domain 4	188.3950175	188.3950175	174.286015	124.8339903	154.606911	159.8209805	184.108701	139.868764	113.7010684	131.5131271	131.8696725	152.7345881	119.6224201	108.4391576	90.38722646	84.12898305
1451193_x_at	Ttc4			tetratricopeptide repeat domain 4	182.6192451	244.1528824	148.0520852	177.3804252	168.2579661	166.7838747	198.0722552	146.8543306	109.2495858	164.2073621	186.239593	143.9997004	163.3206042	125.6818925	95.1588545	103.3508182
1451197_s_at	Gatad2a			GATA zinc finger domain containing 2A	319.6419609	325.7578196	381.6673592	420.1742674	259.8407695	274.2996555	271.7126644	382.7020981	209.6608963	303.6138934	359.5962087	274.6714213	237.6307951	192.1298675	161.4519438	315.3436342
1451199_at	Qtrtd1			queuine tRNA-ribosyltransferase domain containing 1	103.2110052	86.55510459	82.60538912	82.04809884	59.52847373	70.69591747	64.21698381	85.56476965	59.04688305	93.75222338	111.2646889	115.2508036	64	49.08424094	58.84736858	45.65481128
1451200_at	Kif1b			kinesin family member 1B	1731.503994	1581.359866	1557.989721	1774.220988	1747.988527	2020.462696	1638.011761	2279.18134	2880.672627	2915.989885	2904.169616	2645.161329	2138.672706	1306.562117	1759.866161	1820.450755
1451204_at	Scara5			"scavenger receptor class A, member 5 (putative)"	458.2032877	418.4710472	166.5582494	127.8268415	923.8808541	1315.440246	610.5247621	78.19817321	15.44138228	57.35299813	157.2455086	168.2579661	783.2239114	1313.663449	879.9330806	792.825195
