Probe Set	Gene Symbol	UniGene ID	Representative Public ID	Gene Title=Chromosomal Location	CON2	CON3	CON5	BNF1	BNF4	BNF5	D3T2	D3T4	D3T5	OLT1	OLT3	OLT5
1376108_at	---	unknown245	AI030915	---=---	6.342690941	6.252400796	6.493842854	6.424059646	6.373935831	6.167577234	7.335200581	7.933426362	6.201928617	6.394724142	6.597801409	6.185467368
1376170_at	---	unknown246	BI290821	---=---	12.60489792	12.50794899	12.81638914	12.97104999	12.69791191	14.08222687	12.87125746	12.51168877	12.57964148	12.68689401	12.17259425	13.37896165
1376237_at	LOC683722	unknown247	AI145040	similar to Fgfr1 oncogene partner=---	27.92933593	18.97197869	40.92178235	30.36429774	20.89912687	24.08442125	22.33175236	24.81106899	18.45727465	16.57104066	20.18440084	18.88873162
1376252_at	---	unknown248	AI145784	---=---	90.00288226	82.77059287	84.05576811	103.7210996	90.78874532	82.84848225	71.40352916	82.83779277	62.60195041	74.66906636	125.3077686	56.71758289
1376314_at	Ube2q2_predicted	unknown249	AI172148	ubiquitin-conjugating enzyme E2Q (putative) 2 (predicted)=chr8q24	376.3843784	264.0909222	412.656014	436.4106023	372.5607055	325.5773869	217.2794999	350.4032394	246.4451363	197.9834183	167.0015826	386.1732682
1369094_a_at	---	unknown25	NM_019140	---=---	2468.838774	3834.936915	3020.501693	2892.610506	2817.837147	3026.262651	6026.350588	1538.402749	3320.983317	6161.861201	6181.189886	2544.958526
1376404_at	---	unknown250	AI639317	---=---	6.641027446	8.305756167	10.88959092	6.611163279	6.586093567	6.608627269	6.732270986	6.501444672	6.083915789	6.618336966	6.729724443	6.532940689
1376472_at	---	unknown251	AI714119	---=---	38.41648009	31.37873309	33.46228954	33.99230094	32.02268906	31.40430067	28.14839365	47.50214853	26.91116636	24.33159851	36.39737787	26.30761813
1376489_at	Sos2	unknown252	BF397919	son of sevenless homolog 2 (Drosophila)=chr6q24	69.24279887	55.65993377	81.97498389	83.13791095	65.02138182	71.43050129	41.79274484	79.15773495	50.25784694	21.82461865	45.84681864	67.00337539
1376582_at	---	unknown253	BE108373	---=---	167.8190369	127.1208275	183.406632	150.3095241	137.5352101	140.5357755	117.1691288	161.664908	138.2301637	76.98095629	59.6730853	188.2914749
1376583_at	---	unknown254	BE095847	---=---	97.03797827	94.63058514	178.2693356	143.8462032	151.5913891	209.443401	182.4615337	107.8058576	69.61549575	150.5338657	35.15998707	147.9193956
1376629_at	---	unknown255	AA946327	---=---	172.4473108	141.1353092	163.9444693	221.0552152	145.6632678	168.4646725	133.4103544	217.8406589	160.4811681	128.8491113	83.26302873	217.747571
1376675_at	LOC501736	unknown256	BI284779	similar to CD300A antigen=chr10q32.2	40.02717109	39.81100548	40.46282606	48.70227968	58.08027604	74.89979885	41.2004576	39.35308803	37.84442251	40.75568007	40.91648392	38.98357732
1376691_at	LOC679161	unknown257	AI103213	similar to transmembrane protein 64=---	1403.279098	1175.300634	1178.944215	952.9475047	1250.277533	1435.640139	472.2854765	537.7734472	862.1518936	399.9064492	563.4518909	1293.967108
1376745_at	Mss4	unknown258	BM383340	Mss4 protein=chr13q13	79.75907411	79.4885111	80.54062826	79.01352483	80.73742372	93.70408611	82.04107587	79.02405419	78.76773905	81.27277896	80.88635877	78.41045378
1376807_at	---	unknown259	BF417476	---=---	71.67925407	71.8805273	88.75277055	77.75276277	83.22179022	81.68280493	61.52068624	72.30156158	76.97600579	72.1960093	76.82713035	100.7365911
1369225_at	LOC25087	unknown26	NM_012741	K-kininogen=chr11q23	3082.542585	2993.141213	2865.986701	2813.684379	3471.498325	3596.778696	4210.413703	3768.771887	4329.926289	3983.12268	2905.96544	4150.527793
1376832_at	---	unknown260	AA800763	---=---	64.00461047	56.7595335	83.75815771	58.02020625	56.68743927	57.12236031	58.07586886	100.3175895	49.45269497	38.31135891	57.14450406	57.94711392
1376858_at	LOC686809	unknown261	BI281836	similar to protein 7 transactivated by hepatitis B virus X antigen=---	7.951408325	7.871641575	7.669495653	10.61153635	8.692582311	10.007475	6.842723973	9.421946767	7.802933382	8.026032644	8.108090125	18.01687226
1376882_at	---	unknown262	BF398580	---=---	28.04086323	27.98430676	28.20788314	24.62451497	25.96353347	27.80885729	30.41461213	36.17419151	31.59635087	28.79545641	24.9782139	27.43420018
1376983_at	LOC682834	unknown263	BF417687	similar to zinc finger protein 455=---	22.77813572	14.01070124	38.50124091	14.51054061	20.0319711	20.95490217	15.23967967	15.07229587	11.2151908	15.03459869	15.14087183	20.17529032
1377009_at	---	unknown264	BI274233	---=---	27.98899663	17.41541839	33.94129409	28.13782771	29.1336798	22.49524323	27.10448102	50.99172438	36.08372926	49.10909438	30.86969139	77.16556036
1377013_at	---	unknown265	AI639108	---=---	946.2061824	820.779533	1100.120873	546.9813044	533.4344892	515.2134542	1311.34513	1632.280088	1362.291268	1040.693716	1065.543466	976.6444279
1377037_at	LOC679253 /// LOC681337	unknown266	AI411493	similar to Acyl-CoA thioesterase 4 (Peroxisomal acyl coenzyme A thioester hydrolase Ib) (Peroxisomal long-chain acyl-coA thioesterase Ib) (PTE-Ib) (PTE-2b) /// similar to Acyl-CoA thioesterase 4 (Peroxisomal acyl coenzyme A thioester hydrolase Ib) (Peroxisomal long-chain acyl-coA thioesterase Ib) (PTE-Ib) (PTE-2b)=chr6q31	1222.330097	1586.626956	1174.121725	445.0913055	498.8559694	502.4458064	301.9086975	445.6390086	385.7462255	315.9451926	349.3657547	451.5512108
1377056_at	---	unknown267	BF393907	---=---	7.115360703	7.145997251	7.09419094	7.176662743	7.238948758	6.821272111	7.564974167	6.958242954	7.081744504	8.084379383	7.788480624	6.772584135
1377069_at	---	unknown268	BG379055	---=---	371.8376511	247.4053799	462.5030787	533.4209946	379.9349293	488.9036084	400.7326108	350.2528751	384.0630481	255.8437427	228.6305548	467.7034479
1377114_at	---	unknown269	AI410861	---=---	1837.231794	3376.52925	2643.386707	2369.479723	2314.899635	3754.272304	3733.45299	2945.953085	2475.133747	5223.954696	5071.82988	3196.958497
1369323_at	Leprot	unknown27	NM_020099	leptin receptor overlapping transcript=chr5q33	4.760168322	4.876831113	9.011233066	4.988658442	7.537798618	5.091977188	5.014368719	4.760988797	4.867384351	4.998602974	4.945762936	8.326740018
1377117_at	---	unknown270	BF387780	---=---	70.3600521	98.04224781	90.5632594	56.9066775	67.32822356	70.96936949	124.6683895	36.24475601	138.3709368	134.5214555	71.62416943	58.7396335
1377149_at	---	unknown271	BM386122	---=---	46.11561485	36.94482006	59.95264301	44.32625628	49.46412612	52.06451191	32.65788166	59.35389799	31.85880605	41.35334293	21.64925719	61.191955
1377243_at	---	unknown272	AI172211	---=---	11.5322533	8.567510857	11.58178348	10.45430114	12.04360191	9.270411324	8.776642238	9.275323023	7.660814261	8.62004861	9.510424042	9.105041728
1377344_at	---	unknown273	BF410484	---=---	7.463873846	7.477364174	7.454139611	7.513046534	7.526435839	7.297702516	7.827482229	7.300821994	7.587895362	8.951617204	8.399607252	7.181765969
1377380_at	---	unknown274	AI060045	---=---	99.16287111	87.14393888	102.783239	89.14687527	85.55831162	84.16253083	72.10406394	83.87674856	83.53653614	65.5946299	59.0457647	83.16918739
1377523_at	LOC686314	unknown275	BE113698	similar to dachshund b=---	12.81029467	12.23399177	12.95554748	10.73533072	11.13168808	12.02109593	13.09397003	20.73230934	13.98801426	13.03484456	13.23339155	12.78794003
1377524_at	---	unknown276	AI044320	---=---	131.3498461	87.39327039	166.9738066	140.4309731	137.9598498	125.5341342	109.0024033	109.5835868	134.6879652	122.8432714	135.1033442	178.3009449
1377571_at	---	unknown277	BI276518	---=---	10.12479633	10.02011251	10.11053368	10.16404579	10.06803596	9.754117815	10.2315037	10.02370996	9.974247339	10.53649338	10.74969644	8.345495525
1377599_at	---	unknown278	BM385286	---=---	173.4166168	44.30040165	544.7069411	118.9007317	92.13687399	138.7634121	172.1065682	180.4418434	170.0457994	113.6049522	85.27752297	113.7409554
1377619_at	Wdr36_predicted	unknown279	AI407932	WD repeat domain 36 (predicted)=chr18p12	48.38088568	42.34417299	69.98172159	43.25281794	58.5742106	56.02334344	24.95130445	36.49992977	41.95619078	34.61686176	43.31536812	52.57073793
1369410_at	---	unknown28	NM_053584	---=---	1177.132413	1735.485432	1323.016813	1013.226833	1384.360109	1959.622451	3095.524237	1699.18109	2295.799426	3738.506329	2987.122629	1795.676837
1377703_at	RGD1310316	unknown280	AA819694	similar to RIKEN cDNA 2900009I07=chr1q51	110.8898788	89.62066944	122.7165304	97.61989352	101.0147838	115.0915332	71.44820838	61.4778806	77.45129252	70.31255127	42.80185568	90.07411308
1377719_a_at	---	unknown281	AA892765	---=---	5864.357745	7989.52119	6732.288282	4272.44238	5286.79683	5317.36885	4874.766735	3760.630301	4243.720661	6211.373256	6875.2674	4923.502721
1377720_x_at	---	unknown282	AA892765	---=---	11285.74119	13279.41581	13540.72157	12141.15489	12633.12031	11004.19927	10536.80307	8661.290789	8135.010429	8325.432236	11216.58734	10115.78332
1377726_at	Trim25_mapped	unknown283	BI293740	tripartite motif protein 25 (mapped)=chr10q26	1083.595341	1836.462803	1302.927479	915.3155442	644.8732996	1000.786922	1486.984857	140.0350049	1295.944815	988.5866945	894.4807144	645.1919317
1377733_at	---	unknown284	AA944531	---=---	3.955436595	3.922300728	3.960781478	3.995278392	3.977225853	3.903236209	4.084452425	3.861829734	3.893085555	3.988506315	4.028835437	3.713344304
1377763_at	LOC687738	unknown285	BF283765	similar to Der1-like domain family, member 2=---	236.4776545	286.5606991	259.3529492	186.6014666	176.305513	170.1377045	168.8556108	271.8567963	182.2896033	217.3318062	126.1987887	194.9786344
1377771_at	---	unknown286	BF400696	---=---	5.104362116	5.066122851	5.077641127	5.180273697	5.160880166	4.999810553	5.335628927	5.022714939	5.041598821	5.141750136	5.321346224	4.880529028
1377793_at	---	unknown287	BF407551	---=---	8.124865705	8.055899654	8.152494745	8.182375461	8.123175793	6.049965901	8.298519707	11.50387023	8.053153842	8.125820879	8.253124827	7.936298223
1377802_at	RGD1566399_predicted	unknown288	BE098769	similar to MYST histone acetyltransferase monocytic leukemia 4 (predicted)=chr15p16	12.58224317	17.44341231	17.0013996	13.3681808	12.78046361	17.42018354	18.7034657	11.58140793	14.23093961	12.7454889	12.84904746	12.22889253
1377806_at	---	unknown289	BF556273	---=---	34.72688243	34.69722057	34.11889855	38.60346051	34.48149708	49.46352505	22.22697015	38.57300459	32.57984087	31.31677217	34.75793529	32.68536523
1370141_at	---	unknown29	NM_021846	---=---	577.4054353	382.9154244	592.5241352	599.8567263	987.6827253	858.9153577	289.2909303	358.9680564	314.9181397	340.1369169	282.57521	666.2046543
1377819_at	RGD1561065_predicted	unknown290	AA955441	similar to mKIAA1111 protein (predicted)=chrXq21	151.0701077	102.3774823	158.5328387	103.4817834	92.29823381	103.5951712	77.31630319	151.7896998	74.06413149	66.98692653	67.02301659	100.5192058
1377840_at	RGD1305202_predicted	unknown291	BF415080	similar to Protein C20orf160 (predicted)=chr3q41	6.616290697	6.445427406	6.45449541	6.832596018	6.57367701	6.258551788	6.862156834	6.473284103	6.374399574	7.230214823	6.622534549	6.102347581
1377844_at	Zadh1	unknown292	AI411520	zinc binding alcohol dehydrogenase, domain containing 1=chr6q31	678.7744516	499.4180175	745.0715497	574.7791257	565.0997149	672.4278836	364.894613	707.8530008	523.6182641	409.3135504	446.9575385	702.9633246
1378052_at	---	unknown293	AW253907	---=---	508.4301769	549.1028846	560.6259844	46.84470296	919.1026362	547.9384948	562.7236388	527.5313587	346.1546264	257.2856053	699.6274667	1257.749377
1378131_at	RGD1560736_predicted	unknown294	AI045015	similar to solute carrier family 9 (sodium/hydrogen exchanger), isoform 9 (predicted)=chr8q31	4.17105217	4.139386715	4.080672147	4.230483281	4.199932976	4.140183974	4.328583542	4.103441028	4.141693494	4.268604768	4.263050821	4.133860807
1378136_at	---	unknown295	BF403749	---=---	64.07865558	62.29759487	91.16634994	81.10943575	57.62607297	36.49520786	56.29690101	36.26756133	56.06076211	36.01898277	66.65417737	54.53494055
1378138_at	---	unknown296	BI296233	---=---	9.001059427	10.55786551	9.362345221	11.20874259	13.97595105	11.22809441	15.07458021	12.36477585	11.01211581	10.10532339	11.05965951	12.56668872
1378157_at	---	unknown297	BE111853	---=---	8.630071493	8.636319053	8.614970045	8.756276138	8.721295795	8.376085576	9.40229898	8.543859857	8.508303302	8.059083466	9.359119958	8.179216575
1378161_at	---	unknown298	BF386703	---=---	4.771957576	4.738175486	4.77539858	4.868727527	4.864080984	4.685381318	5.049081315	4.714522019	4.737887002	4.863180395	5.052231427	4.597037446
1378218_at	Tcfcp2_predicted	unknown299	AW527419	transcription factor CP2 (predicted)=chr7q36	5.432711749	5.394563462	5.435005981	5.507004396	5.497641938	5.32415736	5.61237121	5.342087294	5.358967003	5.51634856	5.65705977	6.748509544
1367489_at	---	unknown3	BE114147	---=---	29.72327238	27.76622511	28.31970425	28.85965085	27.70752662	27.80528732	28.48665568	42.42765614	19.64817216	27.88964916	28.15302805	27.69227897
1370194_at	---	unknown30	AA945699	---=---	220.1701209	158.7834584	233.8316591	305.2225024	365.3512479	295.4043098	108.2132057	281.1585456	162.8543178	178.374783	156.859465	307.710876
1378241_at	---	unknown300	AI555203	---=---	6.169189618	6.139911092	6.188597386	6.26144408	6.21280207	6.109428377	6.394709799	6.046880247	6.102550332	6.722052196	6.237028858	6.017897103
1378249_x_at	---	unknown301	BE110241	---=---	1.442945555	1.428367913	1.454438288	1.449306848	1.437306543	1.44704135	1.455808858	1.430618589	1.424294516	1.42908664	1.442914891	1.431458745
1378259_at	---	unknown302	BF396301	---=---	206.359497	267.1365961	254.0007869	246.6650816	227.1793266	217.6914686	297.9231199	140.3698572	320.8738829	221.9789499	311.3186187	358.4190603
1378285_at	Ncr3	unknown303	AA894045	natural cytotoxicity triggering receptor 3=chr20p12	10.74808878	10.77978341	10.7271476	10.89673713	10.79548403	9.93382313	11.24844643	10.56826655	10.5948344	11.03740663	11.81116838	9.900590519
1378322_at	---	unknown304	BM385592	---=---	6.65258787	6.658384409	6.688233255	6.700809831	6.660601284	6.575698071	7.943162896	6.566750405	6.556982534	6.950078346	7.442182375	6.455759231
1378360_at	---	unknown305	BF397301	---=---	665.4971359	440.5047141	697.561582	541.0597266	520.2681124	690.1165375	210.5486725	296.1525773	450.5094386	163.3634028	305.1173691	667.4125325
1378453_at	---	unknown306	BM389035	---=---	186.6294271	371.3487892	222.53168	181.6931046	145.8991917	247.6436163	294.6645579	40.71482623	338.8657993	174.8372883	117.1393984	217.5735415
1378493_at	---	unknown307	BE117901	---=---	8.788306854	6.72511155	9.777315993	9.238211035	7.530114191	11.11494896	8.088391897	7.625402738	7.527742245	7.730491973	7.827517382	8.234397427
1378501_at	LOC686616	unknown308	BE113386	similar to gem (nuclear organelle) associated protein 5=---	24.20398004	26.41415192	26.33270602	26.36946235	26.21110245	25.5766143	27.01834406	25.73593275	26.20896013	28.04164408	26.81616656	26.43681782
1378505_at	---	unknown309	AI232255	---=---	10.79883427	10.74100212	10.61167184	10.93832283	10.95217766	9.873830424	15.1106283	10.6512057	10.73007996	14.88443124	11.2536434	10.55692036
1370195_at	---	unknown31	AI408945	---=---	117.7946397	195.4648232	218.920538	280.3162964	298.7736958	341.6769444	160.2389081	202.2651767	192.1018505	120.0278621	110.1850227	300.5274676
1378606_at	---	unknown310	AI010216	---=---	22.93536622	20.97933751	25.27827827	34.36172276	20.65479306	47.23237344	14.716535	19.05234751	17.23872651	14.23991297	12.18365838	27.17292196
1378608_at	---	unknown311	BF417283	---=---	1.907174133	2.264099485	1.956336311	1.918646275	1.904737216	1.913852771	1.932253698	1.882158183	1.884989031	101.7413133	42.5950419	1.871267123
1378690_at	Ly6a_predicted	unknown312	BI291986	lymphocyte antigen 6 complex, locus A (predicted) /// lymphocyte antigen 6 complex, locus A (predicted)=chr7q34	6.281541917	6.195431715	4.786398606	36.93971606	17.28529926	36.81191586	6.348277145	8.517620964	6.36544269	6.247309138	6.376631153	5.311721528
1378927_at	---	unknown313	BE329364	---=---	16849.02197	14925.81428	17582.87663	15945.68175	16637.69852	15077.45041	12304.83473	13839.81771	14658.57234	13865.50988	15110.54316	16096.81481
1378982_at	---	unknown314	AI145793	---=---	705.040844	968.9741654	1385.463079	258.873305	215.0791591	196.99673	202.9838273	175.6886018	183.7706999	429.1965077	257.7710134	274.0550048
1378990_at	---	unknown315	BI274964	---=---	11.39502202	11.1427635	13.63962073	11.57580381	11.58496805	12.68417216	12.068374	11.28949046	11.18959748	12.00427125	11.96675442	10.85224786
1379019_at	Pfc_mapped	unknown316	AI639534	properdin factor, complement (mapped)=chrXq12	285.4115564	323.8471544	285.7292429	628.5652294	423.8675799	310.6177193	314.8630868	321.3015893	350.0937373	313.8803072	385.706853	238.0016025
1379029_at	RGD1560191_predicted	unknown317	BI284478	similar to Zinc finger protein 62 homolog (Zfp-62) (ZT3) (predicted)=chr10q21	61.98276046	63.2991666	64.68163123	63.11746784	63.86966556	67.97119581	88.61424434	38.99494664	71.64321253	66.01557073	67.29318539	60.73232536
1379057_at	LOC683460	unknown318	BG371442	hypothetical protein LOC683460=---	298.2956159	506.097685	727.7710141	505.9453186	373.3766156	539.2425334	463.9334605	147.0715389	563.9068555	299.7602918	465.3806454	381.3077742
1379136_at	---	unknown319	BF410566	---=---	28.64868922	32.68429938	28.44789992	29.11346869	29.00570268	27.56707971	30.00064893	28.14258095	28.26302453	27.54105607	30.74271451	21.91110759
1370339_at	---	unknown32	L24775	---=---	1273.808404	1819.408635	1587.299661	1768.86625	1551.650048	2064.12937	1431.135463	996.1183897	2341.29906	1661.733911	1922.784789	2032.826271
1379141_at	---	unknown320	BF402028	---=---	14.65254793	17.4204438	56.14431652	14.91154438	14.77300801	14.92704582	33.78092945	12.63075281	21.41966368	35.76471805	45.68063875	32.53031964
1379181_at	---	unknown321	BF405290	---=---	57.49242293	95.63810154	143.4345905	81.11449707	60.89810126	107.5717416	110.2975407	23.7964029	68.23573082	76.4699127	49.34438334	53.70814844
1379225_at	---	unknown322	AI071617	---=---	8.592703273	9.784879403	8.148777715	8.815693574	8.746390756	8.132073761	9.67867617	8.604320224	8.662027802	9.490410775	10.50397458	8.324242829
1379232_at	---	unknown323	AA955771	---=---	13.2979475	13.5793206	12.52028749	13.81736789	13.63490586	14.64357252	14.54428918	10.86227777	13.10772149	13.61141928	14.52342498	18.79551948
1379240_at	---	unknown324	AA893453	---=---	5387.689973	5723.252729	6466.397098	4363.199667	5140.514227	6223.381317	4266.522882	4895.807914	6414.761225	3665.227618	4832.506173	7633.108113
1379250_at	Galm	unknown325	AI012955	galactose mutarotase=chr6q11	427.4364423	561.0857606	455.232228	393.0508948	458.2235705	451.031125	365.3535193	451.5708486	578.8054777	424.8977271	615.1502349	500.5638218
1379302_at	LOC679028	unknown326	AA848916	similar to Recombining binding protein suppressor of hairless (J kappa-recombination signal binding protein) (RBP-J kappa)=---	18.18161989	15.01979934	15.69906833	15.88565187	19.11722149	15.60840018	15.97931359	15.51774539	13.61829174	15.64888902	15.74688483	15.29391348
1379329_at	LOC683319	unknown327	AI600082	similar to Pterin-4-alpha-carbinolamine dehydratase 2 (PHS 2) (4-alpha-hydroxy-tetrahydropterin dehydratase 2) (DcoH-like protein DCoHm) (Dimerization cofactor of hepatocyte nuclear factor 1 from muscle) (HNF1-alpha dimerization cofactor)...=---	258.9404748	178.6162913	284.1375545	253.0959111	210.1782914	290.5354743	325.6410444	325.9584662	259.1097758	351.9229884	211.4767003	264.8712215
1379330_s_at	LOC683319	unknown328	AI600082	similar to Pterin-4-alpha-carbinolamine dehydratase 2 (PHS 2) (4-alpha-hydroxy-tetrahydropterin dehydratase 2) (DcoH-like protein DCoHm) (Dimerization cofactor of hepatocyte nuclear factor 1 from muscle) (HNF1-alpha dimerization cofactor)...=---	659.8324317	627.5981646	717.991656	696.2553916	658.5753091	739.1041566	788.4170835	898.585943	713.192966	707.6532928	550.5954139	799.9213257
1379405_at	Grlf1_predicted /// LOC686520	unknown329	AI235642	glucocorticoid receptor DNA binding factor 1 (predicted) /// similar to Glucocorticoid receptor DNA-binding factor 1 (GAP-associated protein p190)=chr1q21	6.559769711	6.189168724	6.327766859	5.869240631	6.34765923	6.260220256	6.520350056	6.160087698	9.563409775	6.39126415	6.430351909	8.616297437
1370383_s_at	RT1-Db1	unknown33	BI279526	RT1 class II, locus Db1=chr20p12	421.1450517	1282.824663	643.9679426	2480.386849	2643.367706	2723.338275	234.7052056	364.9303873	821.293783	313.1581078	526.798452	1045.357727
1379453_a_at	---	unknown330	AI072423	---=---	14.88923768	15.71360152	15.13534836	14.8135197	15.14492617	14.93112084	23.42909547	14.88542992	16.05589365	28.98917485	28.27451001	14.51431844
1379492_at	---	unknown331	BE108374	---=---	12.05521524	12.0983877	28.17879855	12.19524213	12.18332784	13.45560877	13.09792972	10.1333819	11.88433571	14.09460025	13.18917453	11.38808654
1379499_at	Ltb	unknown332	BF282228	lymphotoxin B=chr20p12	75.19907663	82.29380563	91.59410847	69.11872716	59.27018584	98.7130575	77.01821254	109.0220588	114.9088776	68.83685565	43.36822774	88.52147701
1379546_at	---	unknown333	AA875623	---=---	21.65530993	21.65362454	21.82232562	23.17065995	22.01223773	23.68644652	29.64876283	24.36210978	29.48933653	35.34300259	25.02690095	26.8730805
1379574_at	LOC680066	unknown334	AI575248	similar to Inner nuclear membrane protein Man1 (LEM domain containing protein 3)=chr7q22	51.89572601	50.66313614	79.45447381	53.79981426	66.07494171	51.15311999	35.81589434	52.16236505	51.00160922	41.39782962	37.0645461	72.97956603
1379652_at	Ahctf1_predicted	unknown335	BM392091	AT hook containing transcription factor 1 (predicted)=chr13q26	435.2874194	284.6975301	523.5614849	265.9494625	285.4583683	281.8452259	146.8696689	224.0596974	331.6277298	211.3133241	362.4246728	309.6340367
1379659_at	LOC289485	unknown336	BF284068	similar to BMP-2 inducible kinase=chr14p22	11.0466515	11.23436301	12.1000844	11.34190568	11.01660794	10.67240253	12.48581133	11.04392689	11.06915406	11.88888942	13.62717735	10.85039259
1379669_at	---	unknown337	BI275651	---=---	253.7142969	283.7768896	288.3381272	224.5671972	229.2050035	323.7374771	400.2360763	425.6511742	394.5969353	370.9134188	200.8429758	412.447667
1379724_at	LOC685611	unknown338	BE103244	similar to pleckstrin homology-like domain, family B, member 2=chr11q21	11.10442446	11.22751702	12.63949175	12.71817912	11.49262385	23.19109802	10.01159715	8.915812982	11.32512809	5.153734739	8.319943989	21.13986682
1379749_at	---	unknown339	AI230509	---=---	9.614959629	11.30502863	9.791944453	9.84287373	9.957486157	9.747249497	14.11377715	9.398519185	10.21648941	12.64903673	12.57943888	8.851453972
1370433_at	Hsd3b7	unknown34	AB000199	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7=chr1q36	1014.197069	1150.53982	1098.607728	1132.351784	1127.429588	1047.058178	1147.041966	119.3523776	1087.287009	1003.629401	990.2344768	980.9664218
1379815_at	LOC683733	unknown340	AI713959	similar to Transcription factor 7-like 2 (HMG box transcription factor 4) (T-cell-specific transcription factor 4) (TCF-4) (hTCF-4)=---	33.35022501	25.05712122	27.70840125	42.21324577	25.71046468	29.2813398	18.72546799	24.93829747	30.42706834	20.05120638	25.94451267	31.95723733
1379918_at	---	unknown341	BE115821	---=---	307.4136473	628.5854291	528.9093921	317.6668212	340.3238509	395.5111868	1345.193279	16.74676617	1467.310826	1439.133407	873.5749452	722.4495135
1380236_at	LOC685004 /// LOC687154	unknown342	BM390141	similar to integrin alpha 9 /// similar to integrin alpha 9=chr8q32	84.34372092	102.1781506	148.2831556	85.15964526	87.87179696	84.00409591	32.81671133	76.87354056	103.714802	39.94344552	73.46175249	77.52676968
1380297_at	---	unknown343	AW915533	---=---	96.70705732	174.7509924	164.943319	147.0843299	141.5695548	152.3824778	203.860813	110.9002435	211.8300158	166.0394853	134.257056	145.2826763
1380404_at	---	unknown344	H31722	---=---	24.43959135	27.19262154	24.39139318	20.51469824	22.79775642	23.9451268	24.52541178	26.59876996	26.00597186	21.89189037	24.50188916	23.64296729
1380445_at	---	unknown345	BI294409	---=---	555.3052772	623.0400549	728.6905939	569.4843877	663.6675448	898.4275357	707.6008452	418.9702627	718.0591667	576.3775567	486.1852669	697.0752207
1380450_at	---	unknown346	AI044632	---=---	5.168382355	5.113399265	5.084885323	5.177995351	5.157780591	4.894070083	7.224113387	5.135017706	5.079647239	6.366553374	5.182559713	5.093399404
1380470_x_at	---	unknown347	BE105961	---=---	29.32950381	36.75861502	30.06678399	72.91152157	30.60308825	30.28966563	28.72186767	27.98972864	28.92928988	30.36770471	32.59401952	36.70130487
1380476_at	---	unknown348	AI715469	---=---	1.816994024	1.797268039	1.84440551	1.832961178	1.815630626	1.830318852	1.830900855	1.8003798	1.790427151	1.802766876	1.80586069	1.817903373
1380490_at	---	unknown349	AW434884	---=---	522.7313373	395.0439711	542.2836349	543.640409	598.8587196	603.7093165	539.1598657	612.066235	535.6645752	399.7258138	404.2642216	819.9748004
1370463_x_at	RT1-CE16	unknown35	U50449	RT1 class I, CE16=---	170.4922593	282.2363345	143.0863009	164.4438863	269.1216877	148.4370132	270.5169789	148.1557746	216.6082883	724.8464818	193.7350556	96.6083284
1380564_at	---	unknown350	AW522823	---=---	4.163489643	4.138326114	4.172153067	4.220578437	4.17935909	4.073351558	4.341800679	4.104603366	4.097438405	4.258018707	4.394629191	4.014681718
1380598_at	---	unknown351	AI101569	---=---	346.0111684	253.4705315	589.6688521	438.55652	445.9596799	345.4960988	336.3596316	269.2386127	568.0715874	236.8927847	206.7903553	359.7823729
1380607_at	---	unknown352	BI295044	---=---	4.801366401	4.925949501	4.807044757	4.869807113	4.849447871	4.652101361	4.990662877	4.723134384	4.725334191	4.91755882	4.981501234	4.566529129
1380692_at	LOC683869	unknown353	BM387127	similar to Retinoblastoma-like protein 1 (107 kDa retinoblastoma-associated protein) (PRB1) (P107)=---	14.56200094	14.03351832	16.14852099	24.37242623	16.45673927	20.24153213	17.88414615	14.95164616	16.01329452	16.36239658	16.54192804	32.75368631
1380888_at	LOC684841	unknown354	AI176481	similar to CG31613-PA /// similar to CG31613-PA=---	8.858109535	5.624801795	9.607480633	5.752759583	5.714017968	7.306809847	5.764674336	5.366501969	5.115531994	5.645934802	5.762627744	5.389436048
1380943_at	RGD1311648	unknown355	BI301460	similar to hypothetical protein FLJ21820=chr6q14	13.89421401	18.8536155	21.1831085	14.13818873	19.91169804	21.78932132	19.27709684	44.41901989	26.4896964	26.39116102	19.12215288	31.0735194
1381012_at	---	unknown356	BI303349	---=---	524.4409453	469.4463133	531.6452637	476.7180635	441.4918758	451.2203777	681.1245229	740.3415522	533.8691848	673.8236448	383.703081	691.6432761
1381030_at	LOC303057	unknown357	AI411326	similar to step II splicing factor SLU7; DNA segment, Chr 11, ERATO Doi 730, expressed; DNA segment, Chr 3, Brigham & Womens Genetics 0878 expressed=chr10q21	20.34675258	14.69455353	19.71098652	19.6568797	25.24524193	20.86384139	20.99930391	19.27536485	19.77970106	20.76588752	20.35649005	19.34706976
1381072_at	---	unknown358	AW520848	---=---	3.208695639	3.220871455	3.253110714	3.285237162	3.263130081	3.890771931	3.349503155	3.201773684	3.195797049	3.320416337	3.315428954	3.169868895
1381424_at	---	unknown359	AI535231	---=---	77.90749086	106.7512159	92.40322734	78.3810126	65.32614086	75.34254025	81.57517793	75.38016919	76.44212765	80.07393023	72.42883103	56.50751512
1370499_at	Klrb1a_mapped	unknown36	M62891	killer cell lectin-like receptor subfamily B, member 1A (mapped)=chr4q42	9.213630661	9.504564072	9.552960233	9.702246656	9.581268697	11.77193576	10.32142455	9.302619661	9.40665388	10.06540129	10.01671952	9.180675342
