"Probe Set"	"Gene Symbol"	"UniGene ID"	"Representative Public ID"	"Gene Title=Chromosomal Location"	"CON1"	"CON2"	"CON3"	"CON4"	"BNF1"	"BNF2"	"BNF3"	"BNF4"	"D3T1"	"D3T2"	"D3T3"	"D3T4"	"OLT1"	"OLT2"	"OLT3"	"OLT4"
"1375522_at"	"Nmt1"	"Rn.830"	"AI010491"	"N-myristoyltransferase 1=chr10q32.1"	701.5432324	724.2880734	751.5495914	607.3691451	581.7935097	593.7424912	667.9505633	617.8771589	642.3931398	617.998039	775.090059	632.5365975	614.0756118	712.8479775	573.477254	750.1227988
"1373068_at"	"Ifrd2_predicted"	"Rn.8306"	"AI236977"	"interferon-related developmental regulator 2 (predicted)=chr8q32"	227.5848971	182.7041045	179.1804503	219.2358641	184.3232591	179.8110824	278.9723053	204.3148513	145.5779348	150.0201394	129.1387439	186.8575461	164.5734054	202.2574542	180.1233547	167.7874454
"1389725_at"	"Tm7sf2"	"Rn.8313 /// rn.8313"	"BM390364"	"transmembrane 7 superfamily member 2 /// transmembrane 7 superfamily member 2=chr1q43"	2515.23836	2815.205534	3719.23404	2104.916881	2728.83608	3372.310451	3200.050906	2949.283126	3224.765414	3512.069745	4568.506049	3206.739132	5263.567885	3472.643605	3100.656256	3056.244863
"1375886_at"	"---"	"Rn.8314"	"AI236778"	"Transcribed locus=---"	60.02976691	34.36547385	19.0094262	37.4383801	33.05557941	19.54633619	35.66464927	39.27030582	45.11112069	21.02339498	42.23369231	67.37177414	20.61110104	24.48968927	27.96594868	65.1686519
"1379268_at"	"---"	"Rn.8316"	"AA924312"	"Transcribed locus=---"	95.05225003	81.97577331	94.81405228	97.87528573	119.1154662	94.86795314	96.28760898	100.1970828	94.89509822	61.39973633	87.67824427	116.8384822	87.53430616	97.3691017	83.59263506	122.6536401
"1373556_at"	"RGD1561792_predicted"	"Rn.8319"	"AI237593"	"similar to CG14903-PA (predicted)=chr6q14"	4.382478733	4.396315051	4.576603663	4.508627108	4.45875303	4.379722915	4.425653071	4.447357521	4.375520696	4.596111495	4.512216819	4.35610755	4.514460541	4.486469716	4.534949181	4.330940235
"1398764_at"	"Rpl21"	"Rn.83200"	"NM_053330"	"ribosomal protein L21=chr12p11"	11988.86032	12429.45475	10796.79294	12558.35831	11295.21021	11259.42357	12349.5635	12830.54729	13969.36256	13415.81463	14792.94619	14986.59723	12875.57865	11733.46999	9099.087835	12486.39024
"1383639_at"	"LOC685865"	"Rn.8327"	"AA924348"	"Similar to zinc finger protein 458=chr2q23"	7.146620702	7.222881893	7.201378345	7.268348475	7.299416092	7.187699891	7.247817652	7.24693643	7.169253029	7.716168739	7.542078769	6.410968851	7.487834925	7.425171544	7.786991875	7.088038799
"1393214_at"	"LOC685865"	"Rn.8327"	"BG371744"	"Similar to zinc finger protein 458=chr2q23"	133.7553646	108.6783782	80.12642537	84.13840848	113.237388	77.7317002	101.4903584	103.6614905	102.1333658	81.74579227	88.66445105	86.62974017	74.89083931	95.19719792	75.84518325	136.5594559
"1367675_at"	"Cib1"	"Rn.833"	"NM_031145"	"calcium and integrin binding 1 (calmyrin)=chr1q31"	713.7938559	560.1720127	605.1862767	453.0903751	520.4151254	603.5636077	503.5960462	529.9374679	480.7374806	600.1816391	513.6747722	542.8954133	467.6931803	671.9706175	433.6922153	535.1639754
"1390127_at"	"Dixdc1"	"Rn.8331"	"BI296216"	"DIX domain containing 1=chr8q23"	22.17316022	11.22410809	10.902588	10.29680072	11.25831532	11.08599613	11.19774857	11.24188933	15.12959639	12.04706836	11.32159066	20.86178757	11.22854369	11.31181449	11.3692454	10.94193372
"1372815_at"	"Magoh_predicted"	"Rn.8332"	"BG673028"	"mago-nashi homolog, proliferation-associated (Drosophila) (predicted)=chr5q35"	620.4925894	474.7237381	464.2639439	557.4958019	436.5827665	336.2169719	456.4996418	526.6562636	440.2731908	278.1851114	267.870998	444.1483754	266.0406501	491.658495	391.5014135	629.9612048
"1373589_at"	"Mtmr3"	"Rn.8338"	"BM385209"	"myotubularin related protein 3=chr14q21"	161.7714705	114.0978875	106.0441475	113.8159244	113.3162658	103.207844	117.0327538	86.66961345	103.726155	133.2954613	127.6740492	163.8512406	114.9352018	144.1421798	108.9432821	160.8221874
"1388915_at"	"---"	"Rn.834"	"BI295753"	"Transcribed locus=---"	30.76221256	15.619641	9.285187607	12.19500522	12.90735078	11.15663266	11.31063089	9.876666855	12.27779868	12.02598759	12.20058763	23.04191864	5.17757963	11.52866964	11.61421472	16.03242504
"1396077_at"	"---"	"Rn.834"	"BF554876"	"Transcribed locus=---"	72.83300909	42.18333896	42.34261732	40.83784113	43.15806154	31.90873852	39.9096258	58.56865111	83.75474074	42.78996275	41.530534	46.4484434	20.42362812	16.03908622	42.56839501	37.80426365
"1373557_at"	"Mcm4"	"Rn.8341"	"AI145081"	"minichromosome maintenance deficient 4 homolog (S. cerevisiae)=---"	10.50687375	8.416990815	9.308799603	10.1188485	11.20583412	10.56041798	11.54705969	8.925936728	10.47624588	12.34486578	11.4894675	12.81503489	11.99181237	11.03887165	11.08726027	10.42762044
"1398753_at"	"Akr1a1"	"Rn.835"	"NM_031000"	"aldo-keto reductase family 1, member A1=chr5q36"	3682.255171	2729.452169	3444.288559	3072.29037	2877.691515	3109.435897	2793.626918	3016.597317	3784.491077	3743.334899	4130.814385	3808.590045	4028.473807	3099.793017	2715.68287	3145.646744
"1388983_at"	"RGD1305045_predicted"	"Rn.8350"	"BI296386"	"similar to hypothetical protein (predicted)=chr3q34"	1851.976016	1227.425997	1152.252474	1277.110764	1196.418634	1063.518269	1234.620169	1313.702722	1430.086087	1125.66863	1071.499135	1301.655558	1059.444766	1127.027787	1004.826739	1230.416705
"1373165_at"	"---"	"Rn.8351"	"BF404539"	"Transcribed locus=---"	68.32549218	66.53570248	32.28466786	39.93130058	57.31814953	38.28846582	37.90992087	38.6275053	57.7459428	23.76910147	35.30016985	60.88428115	23.36268215	33.93402275	37.38969073	69.0604468
"1371959_at"	"Hist2h2aa_predicted /// LOC682560 /// LOC690131"	"Rn.8353 /// rn.8353"	"AI235236"	"histone 2, H2aa (predicted) /// histone 2, H2aa (predicted) /// similar to H2A histone family, member O /// similar to H2A histone family, member O /// similar to H2A histone family, member O /// similar to H2A histone family, member O=chr2q34"	507.6488626	452.2937973	480.4417259	433.7461948	659.6154272	604.4244303	519.9973483	500.8969053	467.1993863	488.9957788	712.6238164	355.9874868	901.7628049	431.778909	401.3072659	569.2824325
"1367668_a_at"	"Scd2"	"Rn.83595"	"NM_031841"	"stearoyl-Coenzyme A desaturase 2=chr1q54"	46.96552851	121.3177791	16.30695195	59.12987643	159.0232607	69.35281072	94.19715459	187.1604213	56.64338209	18.52232017	39.61638003	44.26569237	392.9464138	32.52620522	110.246526	192.7479751
"1386889_at"	"Scd2"	"Rn.83595 /// rn.83595"	"BE107760"	"stearoyl-Coenzyme A desaturase 2 /// stearoyl-Coenzyme A desaturase 2=chr1q54"	3.070827758	3.102288596	3.07038495	3.16526579	3.12013258	3.071823367	3.121585691	3.121336936	3.061441573	3.172011057	3.198629024	3.071736849	3.121939029	3.146438268	3.15728621	3.049442762
"1370435_a_at"	"Nudt6"	"Rn.83600"	"U58289"	"nudix (nucleoside diphosphate linked moiety X)-type motif 6=chr2q25"	24.85565468	24.87053532	24.41629869	25.38218248	25.1203543	24.43905523	25.11842626	25.13771129	30.02652486	25.7839897	29.51320035	29.91610786	25.27528616	25.28579826	25.27910156	24.53313013
"1388309_at"	"Hmga1"	"Rn.83614"	"BG378885"	"high mobility group AT-hook 1=chr20p12"	8.019419954	8.055074823	7.978691258	8.133810717	8.112135205	12.22377441	8.088259922	7.971582063	7.996073104	5.305077047	8.0274605	7.953125849	8.195341962	8.140183919	8.454016071	7.884546188
"1380583_s_at"	"Csf1"	"Rn.83632"	"AW535553"	"colony stimulating factor 1 (macrophage)=chr2q34"	7.229235622	9.655152097	9.928928714	7.340816865	7.205813043	10.06818306	7.286385073	7.298462699	7.028674759	7.374821388	7.342426954	6.888738005	7.968762418	7.224168994	8.445569109	6.888639409
"1379631_at"	"Csf1"	"Rn.83632"	"AI071665"	"colony stimulating factor 1 (macrophage)=chr2q34"	18.01270834	20.8215034	20.30010525	18.42591711	17.34456824	21.21418905	18.09820581	17.97560869	17.82242157	18.34125756	18.18221814	17.72005767	18.41090167	18.11556435	18.66633472	17.86622095
"1380582_at"	"Csf1"	"Rn.83632"	"AW535553"	"colony stimulating factor 1 (macrophage)=chr2q34"	182.0996873	252.4310108	318.4607106	245.0453429	201.7783398	530.959449	260.0580946	263.6138358	327.1957696	326.1806967	255.5261288	247.0564719	349.1747206	209.0738047	295.1133025	205.6370654
"1397867_at"	"---"	"Rn.83639"	"BG379733"	"Transcribed locus, strongly similar to NP_001007705.1 galactose mutarotase (aldose 1-epimerase) [Rattus norvegicus]=---"	4.045734451	4.084356437	4.056111169	4.193478086	4.138104717	4.063055014	4.098597054	4.108131404	4.037976132	4.248746319	4.137020091	4.020962936	4.169054492	4.145190083	4.216580989	4.016726318
"1370688_at"	"Gclc"	"Rn.8365"	"J05181"	"glutamate-cysteine ligase, catalytic subunit=chr8q31"	998.3188944	852.1505809	601.687832	821.9870045	595.3995591	515.2525009	675.9077387	1015.714772	1560.812033	882.4324234	765.5255541	814.3450698	1246.848471	564.9278082	492.5201899	514.6477821
"1372523_at"	"Gclc"	"Rn.8365 /// rn.8365"	"AA892770"	"glutamate-cysteine ligase, catalytic subunit /// glutamate-cysteine ligase, catalytic subunit=chr8q31"	1224.88207	1205.617685	865.8516429	1294.075145	1025.238929	776.8415348	1170.204601	1009.843099	1561.736052	1574.952508	1303.928222	1427.204546	1846.476927	878.8257105	952.0034958	926.0274151
"1367773_at"	"Slc25a1"	"Rn.8368 /// rn.8368"	"NM_017307"	"solute carrier family 25, member 1 /// solute carrier family 25, member 1=chr11q23"	1849.778601	1539.898505	1577.265726	1430.410543	1117.953929	1492.954259	1322.132508	1503.729152	2321.862205	2153.04166	2020.88329	1816.920903	2076.466527	2089.946592	1573.613735	1904.361325
"1372486_at"	"---"	"Rn.8369"	"AI236691"	"Transcribed locus=---"	184.0107513	131.1496204	111.2701976	123.7268522	122.4760004	101.0154339	121.6181665	122.0197399	101.9538846	92.43141168	124.0152209	119.1880582	36.65000258	106.4242551	124.1921349	164.1749901
"1375425_at"	"RGD1309400_predicted"	"Rn.8370"	"BF395126"	"hypothetical LOC287541 (predicted)=chr10q25"	316.0074227	554.7015329	767.9188023	594.5586389	676.0348261	590.9968198	424.6731877	468.2790547	621.3830874	698.4886133	1135.088004	684.4389406	862.2914889	927.2297246	470.9494271	649.1539461
"1391662_at"	"RGD1311517"	"Rn.83717"	"AI104367"	"similar to RIKEN cDNA 9430015G10=chr5q36"	5.283565742	5.277139762	5.268840461	5.435840693	5.392026422	5.273407918	5.362562525	5.367502812	5.240564676	5.604814451	5.454482781	5.250703697	5.399829037	5.395365425	5.495512663	5.21732322
"1389001_at"	"---"	"Rn.8372"	"AW433944"	"Transcribed locus, strongly similar to NP_032493.1 karyopherin alpha 4 [Mus musculus]=---"	648.538744	410.8129756	322.8467715	415.3863764	499.5070368	320.0586408	424.3970586	471.4057938	502.2522372	369.1532173	430.3278603	566.2678129	235.2832798	374.4966746	125.8883028	423.2094987
"1398904_at"	"Nono"	"Rn.8381"	"AI599066"	"non-POU domain containing, octamer-binding=chrXq31"	2734.939436	2284.435225	2062.0492	2199.583036	2152.476408	1766.113799	2070.999385	1933.048407	2009.24052	1910.884163	1827.233702	2295.635223	1956.76351	2111.895421	1515.261714	2230.180895
"1384257_at"	"Nono"	"Rn.8381"	"BF555394"	"non-POU domain containing, octamer-binding=chrXq31"	635.7488531	443.7936701	210.4491638	432.4503194	408.4988022	398.4687122	453.9095029	468.1147341	596.5194596	160.6213607	313.6291438	373.9402592	200.8002413	197.5786631	222.9646073	302.1729956
"1375022_at"	"Afg3l2"	"Rn.8386"	"AI548730"	"AFG3(ATPase family gene 3)-like 2 (yeast)=chr18q12.1"	18.30585646	17.23499183	12.368058	17.0037141	19.48689063	16.38835153	16.39640405	16.92010109	16.42241641	11.97519261	15.20953084	23.46712301	15.59584916	12.81421876	10.51872004	16.26750424
"1370248_at"	"Fxyd6"	"Rn.839"	"AA851939"	"FXYD domain-containing ion transport regulator 6=chr8q22"	3.805788868	3.90971773	3.804969942	3.921351714	4.619787656	5.050620441	3.938182055	4.3689727	6.26401964	3.945543304	4.016615805	4.448292881	3.986560297	3.955386957	4.021848106	3.82882763
"1371737_at"	"Trim27_predicted"	"Rn.8393"	"BI281720"	"tripartite motif protein 27 (predicted)=chr17q11"	750.0321835	728.2938564	689.9384326	749.2970062	617.1120225	695.1069734	752.5171905	631.215605	720.1236381	542.9712673	543.042662	561.7496806	357.5255705	459.294356	335.6464727	413.6544545
"1375537_at"	"Strn3"	"Rn.8394"	"BE107226"	"striatin, calmodulin binding protein 3=chr6q22"	520.9404393	582.0457927	658.5030384	541.0369959	600.9996477	519.4607362	505.2058165	452.793561	453.5314663	478.3594918	541.947444	380.9280815	481.3622523	590.1600865	423.1759394	531.2231362
"1367943_at"	"Nfkbib"	"Rn.8395 /// rn.8395"	"NM_030867"	"nuclear factor of kappa light chain gene enhancer in B-cells inhibitor, beta /// nuclear factor of kappa light chain gene enhancer in B-cells inhibitor, beta=chr1q21"	258.4278863	379.5696497	412.5652334	376.2407187	289.6311985	277.6519257	365.3930576	354.757491	281.6063912	385.4863128	363.4627941	373.9645324	386.447879	365.8429091	405.0125276	350.2044051
"1373947_at"	"Dpt_predicted"	"Rn.8396"	"BI278545"	"dermatopontin (predicted)=chr13q23"	2217.138777	3158.063577	3116.822993	1541.320052	2176.552931	4082.900997	2261.276665	2618.715306	9898.383134	8114.508965	2566.27482	6347.170579	6357.538948	1810.778454	1869.851366	759.6077692
"1371732_at"	"Dpt_predicted"	"Rn.8396 /// rn.8396"	"BI285485"	"dermatopontin (predicted) /// dermatopontin (predicted)=chr13q23"	4091.335609	6682.791926	6366.194502	3684.006905	4747.588044	9111.306776	5254.584121	5276.402403	19905.85253	19908.37214	6495.626841	18510.16263	16961.71914	5679.034418	6065.91329	2212.742458
"1383826_at"	"Rab40b_predicted"	"Rn.8397"	"AA924620"	"Rab40b, member RAS oncogene family (predicted)=chr10q32.3"	114.8954105	56.3581824	35.18539758	53.32763892	56.87571442	20.58129263	56.71578393	57.78503131	165.8500376	58.15747881	89.31184614	180.9378272	57.24987599	45.86360713	46.60738223	76.29271679
"1368103_at"	"Abcg1"	"Rn.8398 /// rn.8398"	"NM_053502"	"ATP-binding cassette, sub-family G (WHITE), member 1 /// ATP-binding cassette, sub-family G (WHITE), member 1=chr20p12"	72.37265094	115.0112218	174.1038086	96.45933086	346.6697053	345.6170718	219.2545923	276.8977802	120.5407394	64.98529855	103.3222313	100.5608904	81.91600128	95.49885078	64.13293222	115.2343665
"1367640_at"	"Rps12"	"Rn.8400"	"NM_031709"	"ribosomal protein S12=chr1p12"	8472.713261	8392.331554	8440.111016	8429.910039	8717.511459	8428.045749	8419.34643	8526.272681	9989.122058	11064.14325	11533.43753	10843.56993	11412.55743	9977.700435	7088.475801	8228.614553
"1371648_at"	"Ddb1"	"Rn.8402"	"BF284000"	"damage-specific DNA binding protein 1=chr1q43"	701.8301832	478.8478155	183.7127981	448.2085743	464.1775609	420.6561053	445.3087396	443.3920138	443.9072847	360.0421083	500.378386	507.0141767	474.6479957	420.9157191	368.1418237	458.190336
"1399162_a_at"	"Ddb1"	"Rn.8402"	"AJ277077"	"damage-specific DNA binding protein 1=chr1q43"	521.2569257	280.8080918	104.0062525	307.1639714	268.4098288	255.3882958	272.2706585	271.2329572	344.3904832	143.0443966	287.2476325	261.8735338	251.6488457	246.8701618	189.4835992	262.2716858
"1389923_at"	"LOC691657"	"Rn.8405"	"BE104474"	"Similar to Cysteine-rich protein 1 (Cysteine-rich intestinal protein) (CRIP)=chr6q32"	86.58971069	76.75444143	109.8604717	95.4554488	86.43285954	87.32955805	95.62313977	99.2703988	57.36750404	111.4907085	151.9809388	69.67714707	106.9536763	99.96030567	111.9317926	88.34894248
"1370304_at"	"Rilp_predicted"	"Rn.84076"	"AB006450"	"Rab interacting lysosomal protein (predicted)=chr10q24"	419.6129638	414.5045385	414.4723363	413.1936472	414.2436925	431.9366773	494.1227639	421.9276205	336.958362	326.2634306	313.9679767	364.3001298	357.5261784	437.1215996	344.2043233	449.1825742
"1389322_at"	"Pdcd7_predicted"	"Rn.8408"	"AI013847"	"programmed cell death protein 7 (predicted)=chr8q24"	172.1028329	136.0618181	102.8296401	132.0995996	144.836848	93.56467991	95.30973352	133.1237522	141.834065	128.3031122	139.7080974	163.8092269	97.69709239	134.2393496	51.14366996	129.4383202
"1389639_at"	"RGD1565350_predicted"	"Rn.84084"	"BF283302"	"similar to Shb protein (predicted)=chr5q22"	437.8478254	508.607592	376.6820719	468.0149053	293.772461	163.0385677	365.0407921	226.0355037	346.4436205	311.8498993	271.3687371	492.4385303	348.4659531	371.1920684	392.8265148	380.3824095
"1387781_at"	"Pmpcb"	"Rn.841"	"NM_022395"	"peptidase (mitochondrial processing) beta=chr4q11"	578.6474556	410.4219061	390.0087688	387.770207	371.7079417	342.2412513	388.7366517	406.7530041	523.7050328	411.3143995	457.1285557	400.4019544	385.8069889	410.5884084	329.4795162	439.2746027
"1399122_at"	"---"	"Rn.8410"	"BI278603"	"Transcribed locus=---"	242.2626948	225.0672911	197.6386245	175.949095	193.8903282	139.3799029	178.589206	147.4870236	160.6650368	113.1974705	93.77767987	200.6444796	123.3161036	215.2960256	215.5671485	260.5870133
"1370804_at"	"Gabarap"	"Rn.8411"	"AF161588"	"gamma-aminobutyric acid receptor associated protein=chr10q24"	4436.836916	4060.818665	4117.233885	4031.715856	3834.211115	4129.757662	3975.67183	4035.744847	3975.391858	3682.099839	4197.059498	3505.257829	3414.862846	3646.023665	3252.643113	4295.507036
"1375209_at"	"Osbpl11_predicted"	"Rn.8413"	"AA893228"	"oxysterol binding protein-like 11 (predicted)=chr11q22"	539.6186689	274.0556917	290.0037423	227.775913	238.5754195	142.4822132	398.8700001	286.4203399	569.7373993	393.4732573	408.8677864	1019.671633	1136.379779	435.9970046	905.284185	755.4735041
"1370334_at"	"Plekhb1"	"Rn.8415"	"AF081582"	"pleckstrin homology domain containing, family B (evectins) member 1=chr1q32"	306.9210882	372.8645625	521.9253115	348.4262655	219.602338	475.7707604	267.0040372	354.5564548	338.4022449	243.8976861	369.1280153	465.9217803	263.3439797	407.3175033	238.8363946	778.5713619
"1373874_at"	"Sgpp1"	"Rn.8423"	"AI169638"	"sphingosine-1-phosphate phosphatase 1=chr6q24"	844.6250797	536.3156253	404.4033634	628.6384262	394.3623871	278.7683771	465.3445198	462.1947207	504.1766281	310.8869097	348.3802601	583.1079415	396.9248429	348.131498	310.7441281	508.2442662
"1372814_at"	"RGD1310623"	"Rn.8424"	"BF283084"	"similar to RIKEN cDNA 2010005O13=chr13q23"	492.8004185	358.4509832	188.0230009	317.5322333	162.3845508	193.8476341	244.9762951	185.0632846	346.4239613	393.6758855	298.1722615	419.2170483	243.5790626	224.5771379	239.1216147	307.9713035
"1393005_at"	"RGD1310623"	"Rn.8424"	"AW916965"	"similar to RIKEN cDNA 2010005O13=chr13q23"	298.5356248	290.3922037	247.2019264	238.0825253	256.2797456	183.1710198	216.6648874	247.4389419	350.2432787	244.3614783	300.4413488	464.2976984	321.1833776	175.8507556	158.4283099	361.907826
"1370180_at"	"Nudt4"	"Rn.8426"	"AA891213"	"nudix (nucleoside diphosphate linked moiety X)-type motif 4=chr7q13"	4494.812562	4300.875309	4220.839513	5139.627333	2833.736092	2636.191482	3366.530033	3550.946453	3667.898751	4094.423649	3887.574776	3985.355099	3854.927494	4340.319587	4103.940616	4219.859266
"1398847_at"	"Nudt4"	"Rn.8426"	"BG376935"	"nudix (nucleoside diphosphate linked moiety X)-type motif 4=chr7q13"	2497.62277	2245.583713	2610.475078	2436.303717	1415.654899	1448.525644	1766.783869	2202.462439	2663.505251	2162.850093	2124.816412	1911.589602	2472.45281	2311.91096	2425.876668	2352.382129
"1372844_at"	"Efna1"	"Rn.8427"	"AW531877"	"ephrin A1=chr2q34"	69.3612408	44.56799215	32.51024632	28.61113829	17.52172822	75.12222319	27.32192464	43.27080802	285.7980768	214.082144	410.4530994	275.6986972	354.3521332	308.5130755	179.7365575	282.9642769
"1398273_at"	"Efna1"	"Rn.8427"	"NM_053599"	"ephrin A1=chr2q34"	22.12912011	12.55653292	14.6762576	10.21894058	9.400397161	28.53072097	13.84961818	21.67707717	275.4768118	57.85440519	163.0366791	67.44290489	94.37678291	87.49480528	69.29837474	114.3114586
"1380546_at"	"LOC298250"	"Rn.8436"	"AA926048"	"similar to hypothetical protein FLJ10986=chr5q33"	504.5352516	371.9679394	375.5285731	443.9135328	393.6965184	469.5117588	453.1446397	389.266781	543.952328	596.3607032	846.6541836	692.6214854	523.6417072	539.9248605	564.0070602	595.8079373
"1371981_at"	"Dscr3_predicted"	"Rn.84362"	"BI294700"	"Down syndrome critical region gene 3 (predicted)=chr11q11"	344.3689467	244.4534723	201.7238266	257.3576053	247.8286144	246.44082	244.9699945	271.5272494	243.8858115	154.8656686	200.1297611	241.8176765	160.294636	244.9949441	96.03290648	223.5763348
"1388383_at"	"---"	"Rn.84364"	"AI412740"	"Transcribed locus=---"	72.1635323	112.5184386	69.46028557	58.63510347	117.1987368	67.4653468	43.20420837	45.37748726	75.14043777	59.63716826	72.4532657	164.0058151	42.82416588	65.50244374	58.31267377	70.85023843
"1398779_at"	"Arpc1a"	"Rn.844"	"NM_031146"	"actin related protein 2/3 complex, subunit 1A=chr12p11"	1176.742237	808.0525122	916.8938439	801.5860326	707.9694903	871.7691394	740.4911998	772.3306271	1037.701069	719.3600601	940.1469447	892.1616047	819.1227889	881.6155572	541.5538295	944.4837076
"1367488_at"	"RGD1562348_predicted"	"Rn.8442"	"BM386411"	"similar to ankyrin repeat domain protein 17 isoform b (predicted)=chr14p22"	419.4831079	356.6800697	255.0989331	369.8801186	263.7413522	234.9871036	285.5716495	280.955948	357.1058847	154.4089314	194.8349781	245.960093	135.4194642	154.5709806	190.037692	178.5132105
"1391416_at"	"RGD1562348_predicted"	"Rn.8442"	"BE117929"	"similar to ankyrin repeat domain protein 17 isoform b (predicted)=chr14p22"	364.7765472	417.741802	389.7824072	331.5598038	369.6148636	304.844911	347.8177171	292.9831098	286.0484082	308.1040298	305.6316503	189.4278711	235.900514	301.7142915	315.4958596	294.2597891
"1371392_at"	"Gpi"	"Rn.84435"	"BI283882"	"glucose phosphate isomerase=chr1q21"	1501.45427	1175.643646	1284.23153	1158.263651	994.811982	978.8990569	1392.350312	1175.739123	955.2911268	1032.281652	1428.952624	1750.715716	1359.031933	967.2161856	1066.642335	833.4144044
"1371334_at"	"Itm2c"	"Rn.8450"	"BG668228"	"integral membrane protein 2C=chr9q35"	155.5294513	96.6713862	172.2174884	115.1229528	311.626086	340.3066398	177.917626	221.3653468	217.7113413	122.4375463	176.1926178	95.44492192	192.8217786	131.0961626	161.7154191	122.957653
"1398317_at"	"Bpnt1"	"Rn.8453"	"BF283428"	"bisphosphate 3'-nucleotidase 1=chr13q26"	715.9086937	591.1199109	645.2396649	531.0061773	662.6578643	666.989629	641.9023983	688.8211449	763.5841282	794.0946089	633.8885683	752.6680387	616.6629117	622.4068776	660.0797512	844.2091173
"1373420_at"	"MGC94704"	"Rn.8455"	"AI175479"	"evolutionarily conserved signaling intermediate in Toll pathway=chr8q13"	322.6106403	304.6913282	338.3232275	308.7559702	198.3556122	236.2211823	279.0460474	288.8660921	303.0471805	407.9196472	402.2952602	282.078338	392.6994156	389.9933363	314.0611436	350.6353341
"1388136_at"	"Timm9"	"Rn.8459"	"BF282660"	"translocase of inner mitochondrial membrane 9 homolog (yeast)=chr6q24"	435.7679318	388.2300948	382.9477673	383.3742423	289.6886059	212.0174916	321.1577059	297.9332737	268.388363	365.6258971	248.0751344	251.097596	327.7603861	372.9232265	276.5008005	320.2102095
"1367757_at"	"Cox6c"	"Rn.846 /// rn.846"	"NM_019360"	"cytochrome c oxidase, subunit VIc /// cytochrome c oxidase, subunit VIc=chr7q22"	10536.19141	9050.44742	9614.761595	8512.142101	8733.603864	9125.121102	9118.665761	9511.986552	9287.655789	8474.508484	9440.649483	8359.766436	8118.16085	8137.946102	7295.624137	8724.740581
"1371699_at"	"---"	"Rn.8461"	"BI295739"	"Transcribed locus, strongly similar to NP_064456.1 fibrinogen, beta polypeptide [Rattus norvegicus]=---"	10347.13688	9801.177651	11924.26473	6397.735308	9737.027627	11364.20916	9530.33697	9028.549864	3053.467575	3426.359229	3691.184946	3197.428205	2953.533397	9961.385975	6728.810236	9909.856972
"1389523_at"	"Zfp598_predicted"	"Rn.8462"	"BM386127"	"zinc finger protein 598 (predicted)=chr10q12"	399.6645536	233.3400257	272.4701828	250.9922652	230.0238646	225.823203	235.1673505	228.0772745	206.7933276	231.3626778	229.7651961	225.5657771	174.7781283	261.6177769	177.0988634	230.096317
"1391436_at"	"---"	"Rn.8464"	"BF283714"	"Transcribed locus=---"	6.270131664	6.389573751	6.347018211	6.555709144	6.617794102	6.355921114	6.458632543	6.474884666	6.320329049	6.62580066	6.568747559	6.32445247	6.901337865	6.788557858	7.075088072	6.292553132
"1375566_at"	"Agtrap"	"Rn.8471"	"AI180275"	"angiotensin II, type I receptor-associated protein=chr5q36"	19.03997237	19.56337398	18.98997571	18.61386196	19.55114387	22.59252423	19.19977449	19.34190759	19.11954626	19.38886137	19.25610224	19.53713059	19.46090363	19.20723895	21.22748706	18.42509716
"1367500_at"	"LOC679014 /// LOC680532"	"Rn.8472"	"AI169461"	"similar to 26 proteasome complex subunit DSS1 (Deleted in split hand/split foot protein 1) (Split hand/foot deleted protein 1 homolog) /// similar to 26 proteasome complex subunit DSS1 (Deleted in split hand/split foot protein 1) (Split hand/foot deleted protein 1 homolog)=chr4q13"	1369.35495	1185.220492	1122.376101	1114.472706	1029.006643	1308.489471	1026.712707	1106.594268	1085.762698	938.303819	1102.520282	1143.052158	1090.933896	1111.259225	931.335746	1189.347349
"1375151_at"	"RGD1565168_predicted"	"Rn.8473"	"BF284007"	"Similar to RAP2A, member of RAS oncogene family (predicted)=chr6q32"	2.414064132	2.420688994	2.390835199	2.450945595	2.447411819	2.395471471	2.430382371	2.430908566	2.40870188	2.465979836	2.450945595	2.39223088	2.420606313	2.448236686	2.450904421	2.374523401
"1395190_at"	"Akr1b10"	"Rn.8475"	"AI408099"	"aldo-keto reductase family 1, member B10 (aldose reductase)=chr4q22"	15.3525149	19.60171742	19.95519084	20.17875067	18.57737006	19.5188649	19.69926313	17.18184604	161.8557916	36.05945545	30.9807226	55.36815444	37.37032621	31.22611631	31.37502723	19.3852976
"1372629_at"	"LOC300768"	"Rn.8477"	"BF285818"	"similar to KIAA0925 protein=chr8q24"	33.7206504	55.55767581	54.63391775	56.49775952	56.00239167	59.32402999	55.4529709	55.67181233	54.19113039	57.30377236	56.74932325	55.27520464	63.25025294	56.23642961	115.2077245	54.29248277
"1388904_at"	"Dd25"	"Rn.8478"	"AI236597"	"hypothetical protein Dd25=chr13q22"	435.7204202	321.3633581	189.4083174	271.8925114	323.4527071	243.8747688	295.1959586	241.6629019	212.737209	199.0840159	203.6269917	300.4873058	224.6447945	131.8567764	78.06425814	181.8971143
"1376524_at"	"Dd25"	"Rn.8478"	"BG378747"	"hypothetical protein Dd25=chr13q22"	12.0220144	12.04261928	12.42983862	12.10911632	12.2104184	11.55357063	11.96774504	12.04986667	11.74456226	13.75564647	12.22109749	11.63425571	16.36344299	12.42037306	13.98119158	11.64708674
