Probe Set	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	CON 1	CON 2	CON 3	CON 4	D3T 1	D3T 2	D3T 3	D3T 4	C10 1	C10 2	C10 3	C10 4
1449061_a_at	Prim1			"DNA primase, p49 subunit"	43.3361775	42.84033926	63.26773312	54.95858672	81.88169147	123.4057665	70.26654218	74.12632075	40.74731239	71.85377257	53.74456641	61.57769672
1449065_at	Acot1 /// LOC100044830			acyl-CoA thioesterase 1 /// similar to acyl-CoA thioesterase	576.7790687	526.7651164	696.2004807	728.9954501	835.8098786	1039.360196	1060.684591	438.1833938	616.3380289	743.9505917	877.553943	541.2224974
1449066_a_at	Arhgef7			Rho guanine nucleotide exchange factor (GEF7)	214.9782656	196.3369638	176.1838653	174.6402148	220.5796671	169.2861342	145.7649452	139.868764	100.385981	171.2454683	133.9387872	96.52113665
1449068_at	Zfp148			zinc finger protein 148	575.2195902	593.4122916	639.2839219	570.5660122	447.1726058	492.288081	538.2997705	487.6451845	447.7783607	490.9570467	544.8986098	508.5458353
1449072_a_at	N6amt2			N-6 adenine-specific DNA methyltransferase 2 (putative)	291.1355087	360.5713604	362.038672	281.0661687	325.7578196	305.6758996	331.0932985	301.9740987	183.8596386	162.1089574	206.9816413	181.1419647
1449087_at	Rnf141			ring finger protein 141	50.46555099	51.25738595	41.05184051	48.98465587	49.48454129	43.77842054	36.24444519	51.60550258	36.21990859	24.85978648	34.21791619	41.41467035
1449089_at	Nrip1			nuclear receptor interacting protein 1	393.2058566	553.0737269	405.6419365	365.9810146	416.77502	326.6412085	343.8846716	305.262381	286.4439388	258.7876572	288.3895344	243.6575303
1449097_at	LOC100044101 /// Txnrd2			similar to thioredoxin reductase 2 /// thioredoxin reductase 2	550.0870006	410.0590876	503.0677863	547.116024	501.0288958	436.9983433	536.1177162	580.6966898	479.7869143	463.8202506	473.9765916	485.0114513
1449098_a_at	Poli			"polymerase (DNA directed), iota"	37.56832789	83.44842989	43.51253004	29.62353698	62.0799289	43.01470385	36.0486918	36.07311241	31.6767408	23.75753089	17.43631177	37.23919548
1449109_at	Socs2			suppressor of cytokine signaling 2	544.8986098	3874.837248	840.3485348	69.88703812	3090.768748	207.5429333	330.198098	1188.429	445.359945	669.3973363	579.911123	431.122187
1449120_a_at	Pcm1			pericentriolar material 1	30.5191103	48.42418961	42.2071058	28.89081505	48.26056833	36.07311241	38.75651651	30.74719719	58.05606962	53.12963881	50.60236821	52.06160919
1449122_at	Ubxn2b			UBX domain protein 2B	80.83532597	73.42716531	77.14661761	65.26872717	74.37763655	62.88347328	53.30976806	59.64949422	34.33392766	36.6639165	35.73287277	47.03503915
1449135_at	Sox18			SRY-box containing gene 18	93.18281442	92.80515248	48.81914082	47.38655908	49.25062064	64.47830885	68.06621585	45.87165328	42.6089915	46.21447856	44.13548052	28.36759619
1449139_at	Ostc			oligosaccharyltransferase complex subunit	1676.155173	2130.003373	2482.090494	1945.304117	1932.188323	1840.267787	2233.359836	2031.430089	1324.369522	1295.991014	1383.00437	1109.143256
1449145_a_at	Cav1			"caveolin 1, caveolae protein"	438.7769715	128.6950719	164.8755886	148.5540369	134.4838387	107.1985068	202.8209682	145.2724177	77.51303302	103.7714667	99.23746656	117.6947372
1449163_at	Sigirr			single immunoglobulin and toll-interleukin 1 receptor (TIR) domain	226.633764	230.3455633	227.556029	220.5796671	377.5560434	364.9914857	323.9986519	343.4194642	186.239593	206.2824106	289.5631087	181.7559773
1449186_at	Bag4			BCL2-associated athanogene 4	438.7769715	331.5418085	438.1833938	438.1833938	435.8167998	373.9949553	425.3250452	323.9986519	345.2843176	398.5652168	446.5673609	396.4125975
1449193_at	Cd5l			CD5 antigen-like	4347.408656	2677.591201	3032.74819	2560.606768	4564.528098	4185.690721	3932.987812	2505.738245	4818.538778	3890.608235	2670.344204	3458.33042
1449198_a_at	St3gal5			"ST3 beta-galactoside alpha-2,3-sialyltransferase 5"	270.2451657	348.5720301	422.4556257	387.3935169	448.9923332	531.7808445	607.2277868	618.8465882	438.7769715	512.6935722	865.7537973	897.9846663
1449202_at	Sema4g			"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4G"	1495.985006	1457.994943	1407.559311	1596.426039	1764.642229	1966.493906	1788.692903	1520.478815	949.237312	1326.169992	1551.674247	1246.096429
1449209_a_at	Rdh11			retinol dehydrogenase 11	643.6256447	553.8229389	386.8694507	574.4414328	1669.360703	1138.043509	950.5231804	1185.220689	685.9097723	759.2120077	1035.154216	680.3607009
1449292_at	Rb1cc1			RB1-inducible coiled-coil 1	1186.823761	1033.748843	882.3186684	1049.262547	1003.415212	977.93448	1025.385012	869.2769018	1779.036013	1613.804385	1710.532737	1840.267787
1449308_at	C6			complement component 6	3099.156728	3548.441975	3538.837989	2098.525095	1508.17696	855.2687398	1845.262055	1164.544456	985.9105848	1386.75768	1600.747454	2150.281762
1449309_at	Cyp8b1			"cytochrome P450, family 8, subfamily b, polypeptide 1"	8730.206114	7193.608849	7116.144052	5776.940819	2550.227081	2185.503541	6768.451061	5128.140237	4335.642238	9092.050613	5967.744273	7048.985879
1449311_at	Bach1			BTB and CNC homology 1	121.9112961	184.4829912	146.655666	110.5140511	118.4941479	106.6917638	147.0532644	125.9374019	338.8016287	231.1265204	274.6714213	329.3050897
1449315_at	Odz3			odd Oz/ten-m homolog 3 (Drosophila)	261.2517698	201.0439344	233.6433232	332.4406519	399.6457675	562.8938205	411.1707993	359.5962087	379.0924726	434.0504718	725.0582031	516.1759093
1449317_at	Cflar /// LOC100040853			CASP8 and FADD-like apoptosis regulator /// CASP8 and FADD-like apoptosis regulator pseudogene	478.4896803	509.924908	484.3553275	408.3968703	319.6419609	310.6824634	372.9837586	398.0260376	215.9993259	352.8450596	394.2718776	315.7708092
1449321_x_at	LOC100046187 /// Serpina1a /// Serpina1b /// Serpina1c /// Serpina1d /// Serpina1e			"similar to Alpha-1-antitrypsin 1-2 precursor (Serine protease inhibitor 1-2) (Alpha-1 protease inhibitor 2) (Alpha-1-antiproteinase) (AAT) /// serine (or cysteine) peptidase inhibitor, clade A, member 1A /// serine (or cysteine) preptidase inhibitor, clade A, member 1B /// serine (or cysteine) peptidase inhibitor, clade A, member 1C /// serine (or cysteine) peptidase inhibitor, clade A, member 1D /// serine (or cysteine) peptidase inhibitor, clade A, member 1E"	12000.27627	14445.77515	14348.27817	12396.62691	7401.07951	5831.97977	7301.514361	8861.16088	13852.03195	16607.30092	13591.99871	17436.70717
1449324_at	Ero1l			ERO1-like (S. cerevisiae)	352.3677306	499.6742283	509.924908	441.1593342	375.516893	452.0419963	441.1593342	350.9393713	218.6471904	302.792991	342.9548862	251.5338931
1449325_at	Fads2			fatty acid desaturase 2	850.6500903	902.8603214	812.382865	807.9952491	1717.494781	1835.299757	1089.794198	883.5138865	581.4833208	772.6921869	757.1592722	700.9292406
1449326_x_at	Saa2			serum amyloid A 2	562.1323374	2266.860662	489.6296112	796.0520751	2509.127383	3267.179491	687.7693432	1133.430331	2743.648598	553.8229389	1438.380847	66789.79196
1449328_at	Ly75			lymphocyte antigen 75	17.17858141	8.396709059	10.91870612	12.93197752	17.56663554	18.5190476	17.01655396	17.63812133	17.78197913	17.45994368	17.31869117	20.30481532
1449341_a_at	Stom			stomatin	66.47260556	54.99581754	50.02339261	48.1952814	26.92691415	39.07261748	50.05728017	16.83325187	44.01614829	68.389503	38.13199217	56.65844099
1449343_s_at	Sin3a			"transcriptional regulator, SIN3A (yeast)"	103.2110052	112.8575402	92.67960562	95.6108208	119.2989884	120.7614354	87.91320643	87.85369134	81.05447872	103.7012159	115.4069262	107.853561
1449347_a_at	Xlr4a /// Xlr4b /// Xlr4c			X-linked lymphocyte-regulated 4A /// X-linked lymphocyte-regulated 4B /// X-linked lymphocyte-regulated 4C	99.37189692	6.512109687	6.212844733	112.4001383	7.725921398	6.225475353	6.135530118	6.476942786	8.385349986	50.36316343	37.79789535	34.4969761
1449351_s_at	Pdgfc			"platelet-derived growth factor, C polypeptide"	326.199102	276.9114695	254.7898507	349.5170442	318.7775013	281.0661687	238.1138949	209.9449099	164.4298028	172.6421588	195.8059778	148.3530729
1449356_at	Asb5			ankyrin repeat and SOCs box-containing 5	34.26426892	5.612991988	5.64155941	5.660686396	5.683722032	5.643468024	5.603499107	5.704921361	5.722327229	5.654941109	5.628209378	5.670272227
1449365_at	S1pr5			sphingosine-1-phosphate receptor 5	64.08669652	52.1321697	64.30397426	53.70818265	30.47782403	75.13665577	44.70678822	38.67791176	27.62851278	30.27220797	31.42047313	39.49809039
1449373_at	Dnajc3			"DnaJ (Hsp40) homolog, subfamily C, member 3"	269.8795778	306.5048304	553.0737269	358.1387962	196.469833	191.351049	225.1047984	215.1237501	426.4781444	267.6962279	389.4971603	365.9810146
1449385_at	Hsd17b6			hydroxysteroid (17-beta) dehydrogenase 6	3280.477248	1004.774472	1266.507583	2188.459545	1798.402212	1319.001052	1600.747454	1022.614732	3626.142737	3997.382744	1845.262055	1115.171592
1449390_at	Gpatch4			G patch domain containing 4	51.25738595	47.32245451	56.54348893	57.39181123	55.40683295	64.56565331	52.20278967	55.51947421	49.78692474	49.28398469	52.02640081	51.04960878
1449403_at	Pde9a			phosphodiesterase 9A	245.4785233	247.9837885	210.3717247	219.0916969	332.890987	219.6856767	220.5796671	161.6706519	104.0528016	109.1017929	137.3357106	73.42716531
1449406_at	Cyhr1			cysteine and histidine rich 1	211.5139491	169.9751462	141.7751625	178.5852354	174.9952558	154.8163467	195.1443658	147.5518296	94.5809023	144.0971509	202.6836634	155.5516621
1449409_at	Sult1c2			"sulfotransferase family, cytosolic, 1C, member 2"	41.44272606	17.45994368	17.28355397	26.38562039	26.43924363	34.52034553	35.58802584	23.70933018	50.36316343	66.47260556	82.54952451	79.53274169
1449413_at	Mpv17l			"Mpv17 transgene, kidney disease mutant-like"	90.93955252	141.6791842	87.55684108	85.9711679	110.4392358	121.7462901	92.99382396	106.6917638	120.2719163	130.2727024	117.5355196	154.9212246
1449442_at	Pex11a			peroxisomal biogenesis factor 11 alpha	1242.732438	1898.481204	1934.801706	1783.851741	1364.408564	1776.620712	1993.295658	1364.408564	1145.776549	1602.912546	1901.048996	1947.93524
1449443_at	Decr1			"2,4-dienoyl CoA reductase 1, mitochondrial"	583.8496131	510.6156692	573.6643281	461.315194	573.6643281	678.5211613	559.8536753	424.7496652	263.739345	376.0258413	441.1593342	396.4125975
1449455_at	Hck			hemopoietic cell kinase	127.0504786	65.35714235	65.84563955	65.93483624	66.78827742	65.89019997	86.14594599	66.2928329	47.32245451	48.68714504	39.31137716	66.11359226
1449459_s_at	Asb13			ankyrin repeat and SOCS box-containing 13	1759.866161	1745.627477	1764.642229	1916.555419	1703.610723	1306.562117	1534.954313	1219.395152	949.237312	1070.782685	1257.968429	1287.253074
1449480_at	Sap18			Sin3-associated polypeptide 18	52.23811741	61.41120472	56.08604704	52.62852294	58.96700439	64.56565331	63.13941549	40.14498864	15.94593734	18.73337586	33.84932125	21.72683313
1449486_at	Ces1			carboxylesterase 1	6991.954106	5487.297196	4799.006328	7135.406964	8114.74475	9443.330188	8394.100378	8485.47673	9702.494535	10739.43146	9178.610162	9520.357276
1449491_at	Card10			"caspase recruitment domain family, member 10"	66.11359226	58.3318126	54.47709997	68.43583239	91.80545661	76.88594565	77.30345552	48.62128104	59.97336429	114.8613808	126.364289	95.35224493
1449498_at	Marco			macrophage receptor with collagenous structure	67.42421899	22.64274558	26.29646559	16.73101424	44.22520729	87.61615507	80.56219017	46.37116283	240.381157	87.97270086	68.29698564	82.66134883
1449503_at	Kpna1			karyopherin (importin) alpha 1	74.62980441	91.06274225	98.56796939	86.4380128	86.672355	96.26016559	90.69367279	87.32010742	111.5663388	90.81652944	101.4791127	78.14523496
1449505_at	Kpna1			karyopherin (importin) alpha 1	586.2259411	701.8787425	606.4063287	547.116024	490.2928797	486.3263665	521.0908095	400.7292476	348.5720301	348.1002404	453.8815391	375.516893
1449510_at	Zfp467			zinc finger protein 467	31.44173664	31.52700023	26.08372483	41.83733352	35.18086378	49.58514261	43.80807754	31.12411694	31.71965116	41.97917765	36.17091027	31.63386656
1449514_at	Grk5			G protein-coupled receptor kinase 5	259.4892568	134.6660149	169.4008144	122.5732199	89.47408624	51.50080222	70.17148556	51.50080222	59.40769877	32.67857118	54.5878511	43.48310327
1449565_at	Cyp2g1			"cytochrome P450, family 2, subfamily g, polypeptide 1"	6.487910869	6.472558054	6.487910869	8.836989684	9.45907428	17.06268756	9.382549523	10.99658761	12.4931554	15.04417408	21.63877615	24.24489331
1449568_at	Klb			klotho beta	634.1120578	551.5783422	445.9632444	666.6838644	820.1181751	773.7389014	1006.135573	783.2239114	1202.999227	1151.996006	1227.680979	1019.849816
1449578_at	Supt16h			suppressor of Ty 16 homolog (S. cerevisiae)	50.84270911	51.4311319	49.58514261	46.90786717	27.68468113	55.70770588	51.46597311	52.52178343	169.9751462	144.8796343	157.2455086	129.7446284
1449602_at	---			---	55.36936226	30.83055595	13.27342704	37.44141361	35.34795874	24.52550606	24.77578734	28.36759619	13.30491142	19.5495433	21.1751018	28.91038668
1449615_s_at	Hdlbp			high density lipoprotein (HDL) binding protein	1199.751582	1336.987257	1358.877791	1288.994149	1241.045247	1204.634694	1324.369522	1329.759842	3425.716384	2983.872137	3640.901511	2581.475159
1449620_s_at	Adcy9			adenylate cyclase 9	300.3433686	215.8530997	216.4384493	261.6056701	235.3894743	238.9211896	195.4088503	205.4462234	257.7388131	313.2164122	375.516893	343.8846716
1449623_at	Txnrd3			thioredoxin reductase 3	224.6480922	213.962032	141.20056	232.853862	328.8596056	283.7424117	284.1267786	261.6056701	192.650751	296.7061458	235.8680176	314.4910172
1449668_s_at	Fnip1			folliculin interacting protein 1	1134.97122	1100.177051	1002.057792	1076.602526	1177.221434	1018.470163	1011.59914	931.415448	1609.436565	1357.042323	1477.866257	2173.704328
1449679_s_at	Stx5a			syntaxin 5A	1303.034891	1487.898089	1698.999838	1403.759431	1252.869122	1155.122387	1434.49776	1199.751582	757.1592722	1177.221434	1127.311107	873.9966865
1449681_at	Hdgf			Hepatoma-derived growth factor	52.62852294	41.97917765	56.85053418	55.36936226	58.56918849	50.12508942	52.0968775	41.63956234	61.53601012	41.16313621	41.02404942	41.13529829
1449705_x_at	LOC100045677 /// Mcm3			similar to DNA replication licensing factor MCM3 (DNA polymerase alpha holoenzyme-associated protein P1) (P1-MCM3) /// minichromosome maintenance deficient 3 (S. cerevisiae)	20.62341012	31.29310697	19.89664118	17.72189532	39.28476431	48.06497239	27.3308988	42.69561494	22.44435917	29.92584336	22.96689627	24.31064052
1449731_s_at	Nfkbia			"nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, alpha"	1257.968429	937.7418441	1299.50818	1229.34148	1273.382388	1349.715851	1297.752903	1083.910559	1908.786461	1626.967819	2191.434738	2212.297975
1449733_s_at	Siah1a			seven in absentia 1A	73.72602143	67.56129142	47.1625559	77.93394813	76.36729405	45.65481128	64.91626092	67.60705974	42.40757258	45.77861783	46.37116283	46.49691198
1449734_s_at	Bbs4			Bardet-Biedl syndrome 4 (human)	24.87662735	31.50565722	22.29295565	22.45956375	21.58026985	18.91175047	20.30481532	22.96689627	11.19183738	17.9148741	9.918067197	14.3965977
1449738_s_at	Fam48a			"family with sequence similarity 48, member A"	549.3428426	500.3511036	448.9923332	535.3924558	599.8741278	486.3263665	428.2139544	460.0679033	263.0262541	350.4646203	408.9500982	422.4556257
1449750_at	AA407331			expressed sequence AA407331	52.84272645	63.22494624	52.59293117	62.45927854	57.82077336	66.74310965	52.1321697	81.66030212	52.02640081	62.79840448	45.65481128	73.67611072
1449816_at	Sult5a1			"sulfotransferase family 5A, member 1"	272.8183738	202.8209682	216.4384493	86.672355	46.08952519	117.6947372	73.42716531	49.35074641	120.9250228	87.97270086	101.3418317	117.138377
1449824_at	Prg4			"proteoglycan 4 (megakaryocyte stimulating factor, articular superficial zone protein)"	1042.180897	1201.374307	1076.602526	1422.891559	1969.153689	2233.359836	1153.562135	1113.657584	1158.249224	766.441038	1266.507583	2233.359836
1449842_at	Tmem179b			transmembrane protein 179B	782.1643656	755.1120869	684.0552293	668.4917752	912.6918257	766.441038	771.6468885	647.1206926	395.3407886	507.8578742	710.4828425	602.3152597
1449848_at	Gna14			"guanine nucleotide binding protein, alpha 14"	24.29418281	50.05728017	46.71772123	45.77861783	17.1089581	36.5153208	47.74070612	22.33826141	18.31956066	14.34310035	30.10871016	30.16992071
1449854_at	Nr0b2			"nuclear receptor subfamily 0, group B, member 2"	692.4408367	340.64117	193.8279752	793.8997325	996.6464472	1014.341688	514.7802878	212.23106	308.1690145	618.8465882	616.3380289	301.565588
1449861_at	Nek4			NIMA (never in mitosis gene a)-related expressed kinase 4	106.1874163	112.0203476	111.114093	99.70873551	92.93086942	123.6565629	87.32010742	141.3918349	51.18800944	67.42421899	73.87585412	56.58179342
1449888_at	Epas1 /// LOC100048537			endothelial PAS domain protein 1 /// similar to Endothelial PAS domain protein 1	22.17255315	25.09649526	22.29295565	22.92031553	47.06690229	38.9933446	29.90560502	29.22520015	22.06774026	22.33826141	35.25236151	26.17215836
1449890_at	Ugt2b37			"UDP glucuronosyltransferase 2 family, polypeptide B37"	88.45041458	173.6971172	157.2455086	53.12963881	69.83977471	29.76423687	16.71969935	39.79328236	87.14300752	89.11145546	69.41559924	71.03169465
1449905_at	Clec4f			"C-type lectin domain family 4, member f"	1244.413297	1183.611579	1127.311107	933.941257	1297.752903	1131.89938	1275.113541	810.1858061	1297.752903	997.9965375	810.1858061	925.1323737
1449942_a_at	Ilk			integrin linked kinase	333.3419322	291.1355087	247.4806641	312.3693302	318.3462589	253.5854219	279.9268377	251.02374	222.6799725	270.2451657	319.6419609	317.9155999
1449945_at	Ppargc1b			"peroxisome proliferative activated receptor, gamma, coactivator 1 beta"	166.5582494	93.81573434	79.53274169	198.0722552	88.57023245	127.8268415	177.5005888	84.01517331	228.018647	385.3015021	203.784145	337.8855867
1449954_at	Hyal1 /// Nat6			hyaluronoglucosaminidase 1 /// N-acetyltransferase 6	613.8400639	1003.415212	973.9703205	803.6318875	663.0836169	608.8740429	685.9097723	724.0773439	382.1843784	581.4833208	668.4917752	703.7816069
1450007_at	1500003O03Rik			RIKEN cDNA 1500003O03 gene	417.9049393	400.7292476	375.516893	318.7775013	322.2487607	263.739345	346.2204184	299.5313088	233.6433232	224.0406952	368.466845	238.7594458
1450014_at	Cldn1			claudin 1	47.8054104	43.63052716	32.78936369	33.59822239	41.02404942	26.29646559	28.7153452	26.49299422	16.33928559	26.08372483	24.7590319	15.38400253
1450018_s_at	Slc25a30			"solute carrier family 25, member 30"	461.315194	2475.389784	992.6064368	156.2904699	1438.380847	219.9832702	176.4225298	219.3884858	204.8907438	223.7376128	133.3958524	289.9555615
1450026_a_at	B3gnt2			"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2"	634.1120578	854.1117317	745.9675171	684.0552293	628.9820345	558.3399591	598.2517908	583.059781	652.3982039	587.815259	631.5416184	695.2586603
1450037_at	Usp9x			"ubiquitin specific peptidase 9, X chromosome"	22.39883823	40.83015106	47.13066067	62.84094627	39.33800802	66.2928329	70.88758127	63.52523931	87.26105433	66.2480002	84.47139667	58.2134655
1450044_at	Fzd7			frizzled homolog 7 (Drosophila)	512.6935722	556.0770553	416.77502	556.0770553	408.9500982	505.7995699	461.315194	326.199102	279.5481525	423.0278981	378.5796361	225.1047984
1450065_at	Adcy7			adenylate cyclase 7	11.87876544	11.92710497	11.39826236	9.395265948	13.95996094	11.38669375	13.13044586	11.49122741	11.51458891	11.07877912	9.584757956	7.833879842
1450068_at	Baz1b			"bromodomain adjacent to zinc finger domain, 1B"	86.3210794	86.61367994	104.193755	87.08401384	82.2149014	84.4142116	82.15930087	81.27428196	168.1441761	154.2932352	174.0501202	134.4838387
1450074_at	Kif3b			kinesin family member 3B	44.46533038	39.49809039	33.3038486	20.60944858	38.86158935	44.34510631	44.22520729	44.3751472	44.5859113	52.6641753	44.43525924	46.84441018
1450087_a_at	Nolc1			nucleolar and coiled-body phosphoprotein 1	12.32099617	15.56205847	25.28405582	24.0324862	8.644700609	13.00220139	10.15584235	15.96753823	23.59725271	23.64522557	19.93709075	18.4939822
1450093_s_at	Zbtb7a			zinc finger and BTB domain containing 7a	120.4348406	130.3608632	123.0720202	118.2537398	112.0203476	170.8980352	109.6199826	102.7231117	103.9823604	186.6180859	182.0023162	162.1089574
1450109_s_at	Abcc2			"ATP-binding cassette, sub-family C (CFTR/MRP), member 2"	5472.445628	4424.595949	5169.969306	5494.719045	5018.254767	5855.716528	5554.533362	5855.716528	9663.16446	9968.771431	9494.590084	9443.330188
1450156_a_at	Hmmr			hyaluronan mediated motility receptor (RHAMM)	7.951411588	7.905792008	7.946028677	7.956798145	8	7.542480178	7.815341962	8.010837065	8.468057115	7.560370834	7.897768062	7.964876544
1450188_s_at	Lipg			"lipase, endothelial"	8.753639677	7.681595522	8.845967857	27.59113691	10.26296013	17.07424641	32.13022102	13.46345708	18.95019777	30.23125571	23.53345114	98.10202422
1450222_x_at	Klk1b4			kallikrein 1-related pepidase b4	29.64358442	43.36553491	30.99797357	29.38387991	101.5478581	79.10319162	37.51750543	32.63436359	32.87828177	29.06735715	24.42610629	17.30696684
1450226_at	Prlr			prolactin receptor	268.7857791	140.1530179	160.2542713	219.6856767	393.7385063	382.7020981	266.6112781	349.0442173	176.6615176	276.1627642	431.7061994	317.4855235
1450245_at	Slc10a2			"solute carrier family 10, member 2"	75.95484031	304.0251789	221.7774697	150.8849394	252.728578	256.6940419	217.1721057	220.5796671	157.1390573	54.51400462	173.6971172	147.0532644
1450264_a_at	Chka			choline kinase alpha	701.8787425	732.9535693	683.129839	1147.32627	618.8465882	572.8878775	385.3015021	564.4198827	123.4057665	136.1324317	173.6971172	48.42418961
1450376_at	Mxi1			Max interacting protein 1	922.630388	799.291535	766.441038	732.9535693	662.186597	693.37884	728.0092646	572.1128745	560.6120716	769.5605319	741.9386053	726.040391
1450381_a_at	Bcl6			B-cell leukemia/lymphoma 6	133.3056391	59.77071932	17.02808156	153.8760616	17.40094799	77.56554299	117.4560324	15.88668268	44.6160844	165.6586814	112.1720941	17.38916797
1450398_at	Kcnk5			"potassium channel, subfamily K, member 5"	10.1868281	7.799485725	11.06753476	21.21815046	8.405239917	14.4502946	10.09416032	11.93922263	16.6519243	21.74155163	31.39920224	34.77833595
1450403_at	Stat2			signal transducer and activator of transcription 2	24.39304573	21.29007313	22.20258883	20.84798434	24.72553787	21.72683313	24.34357252	29.18566428	24.87662735	22.93582664	25.49027442	21.33335552
1450409_a_at	Slc48a1			"solute carrier family 48 (heme transporter), member 1"	105.3283506	84.93003857	108.5860528	81.05447872	149.6642667	178.2229109	130.4491741	178.5852354	124.4964677	136.4091869	113.2401692	116.426931
1450410_a_at	Slc48a1			"solute carrier family 48 (heme transporter), member 1"	258.7876572	211.2278129	226.633764	183.1144713	322.6852895	314.0655736	331.5418085	286.0564372	286.0564372	320.9427142	346.68942	307.335796
1450423_s_at	Bxdc1			brix domain containing 1	204.8907438	241.8500457	231.4396121	219.0916969	163.6525191	159.7127856	220.2812668	206.7016364	112.8575402	126.7069632	175.2323101	157.7786294
1450424_a_at	Il18bp			interleukin 18 binding protein	95.35224493	73.52663218	86.8485586	70.93560293	151.7041771	120.3533926	136.0403677	88.27096105	73.42716531	68.11232623	75.03501086	96.71736267
1450440_at	Gfra1			glial cell line derived neurotrophic factor family receptor alpha 1	152.2185107	176.4225298	174.1680277	108.365822	101.8231647	198.8782918	158.099391	155.5516621	147.1528833	131.1574548	300.3433686	206.5618476
1450449_a_at	Rilpl1			Rab interacting lysosomal protein-like 1	95.03012355	34.91988736	47.57942725	33.03441749	42.12147348	33.03441749	26.29646559	34.42701042	27.47929336	26.85409132	32.92281978	32.28282665
1450505_a_at	Fam134b			"family with sequence similarity 134, member B"	766.441038	438.7769715	369.9662866	649.7540901	1251.16817	826.8065456	889.5149237	685.9097723	1392.401927	1142.675464	1311.879959	1290.737579
1450530_at	B3galt1			"UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 1"	30.0273031	66.96939362	11.94730239	15.16687546	17.69792113	11.9513526	10.76824325	28.27174446	17.96344314	15.80089091	15.758158	20.93282327
1450531_at	H2-Bl			"histocompatibility 2, blastocyst"	50.09115596	50.94603626	48.95149446	51.04960878	51.99118021	55.03307358	37.92604428	47.51506178	78.14523496	91.12443126	50.3290688	72.78387717
1450611_at	Orm3			orosomucoid 3	45.28549117	18.82235187	22.5052237	39.44465735	262.3149095	231.4396121	26.81776309	61.66111191	114.4732738	20.81978117	56.81204776	83.90151754
1450643_s_at	Acsl1			acyl-CoA synthetase long-chain family member 1	13121.90899	15817.34678	14367.78454	9914.9515	10681.37682	11759.01829	11984.06721	11743.1351	8718.353585	9755.161216	10325.90064	8994.142335
1450644_at	Zfp36l1			"zinc finger protein 36, C3H type-like 1"	10214.70557	11507.04677	12196.84171	10353.92391	8462.569138	6944.812362	7676.590629	8636.134519	6351.184653	7676.590629	5128.140237	5233.35351
1450646_at	Cyp51			"cytochrome P450, family 51"	3776.436989	3236.368118	3393.409917	3388.802868	7087.298019	6686.474394	6106.669281	10256.28047	4721.665094	5018.254767	5018.254767	6686.474394
1450647_at	Hps3			Hermansky-Pudlak syndrome 3 homolog (human)	170.0901752	128.6950719	108.5126179	131.6912791	114.4732738	119.3797229	112.5523992	105.8286179	119.9467286	114.0864782	127.5674987	117.2970565
1450648_s_at	H2-Ab1			"histocompatibility 2, class II antigen A, beta 1"	546.3758851	135.8563322	131.1574548	137.4286513	132.8552105	126.1080009	179.67651	128.8694066	223.7376128	161.4519438	132.2271845	128.4339676
1450651_at	Myo10			myosin X	7.471339915	10.37822634	8.600926043	11.26403643	11.10881481	10.82304841	11.34822693	11.3367091	18.38165804	19.50988001	14.07380964	11.24499411
1450674_at	Cdk5			cyclin-dependent kinase 5	226.3271737	239.7310552	259.1382196	193.0422733	306.920032	273.1879426	272.4493049	164.8755886	117.138377	201.7255482	236.8278605	200.3646238
1450696_at	Psmb9			"proteasome (prosome, macropain) subunit, beta type 9 (large multifunctional peptidase 2)"	746.9780294	386.8694507	441.7569432	385.3015021	602.3152597	655.940889	586.2259411	485.6684639	334.2458876	375.516893	339.7201543	394.8059713
1450700_at	Cdc42ep3			CDC42 effector protein (Rho GTPase binding) 3	111.8688064	64.30397426	61.120905	95.99990014	42.29291221	44.22520729	80.07289156	59.00695066	53.99983148	55.10762321	60.83197757	30.43657252
1450702_at	Hfe			hemochromatosis	342.9548862	314.9170372	428.7940272	282.2099413	281.0661687	302.792991	286.0564372	246.1440405	200.2291207	216.731644	213.672584	203.6463293
1450703_at	Slc7a2			"solute carrier family 7 (cationic amino acid transporter, y+ system), member 2"	137.5217501	50.02339261	55.82092012	58.68825877	93.62539532	93.30904295	97.70442515	77.82851904	302.792991	182.6192451	254.6175407	319.2093278
1450725_s_at	Car14			carbonic anhydrase 14	688.7010183	642.7549476	623.0495101	707.6033167	341.1028503	412.285525	636.6925178	337.4284949	743.9505917	831.2963115	856.4279088	613.8400639
1450731_s_at	Tnfrsf21			"tumor necrosis factor receptor superfamily, member 21"	42.06449153	27.10978939	19.64238216	27.12815448	51.04960878	40.83015106	39.01976002	42.78238482	25.40414492	15.11562785	20.72136303	25.80275129
1450743_s_at	Syncrip			"synaptotagmin binding, cytoplasmic RNA interacting protein"	61.70288325	58.25290129	64.13011104	66.20315192	42.95651354	48.35868134	61.61941155	69.36860658	186.7445074	159.9291378	199.147699	125.6818925
