Probe Set ID	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	V_778	V_781	V_782	V_783	D_630	D_631	D_632	D_633	C_776_3umol	C_777_3umol	C_779_3umol	C_780_3umol
1447250_a_at	2610301F02Rik			RIKEN cDNA 2610301F02 gene	9.088750691	17.12053642	16.77637372	16.79911119	16.83325187	21.00379333	16.62939757	16.93611423	16.62939757	14.38198595	18.7207068	25.01169631
1447257_at	---			---	33.73494723	37.34015471	29.8651487	49.85436776	49.98956265	50.73955635	50.43138704	35.30014	55.85873512	50.77392906	49.45107574	67.79034933
1447322_at	---			---	37.26442258	43.63052716	52.87848726	45.37752443	37.21398546	47.51506178	58.7280162	58.64852825	58.4504003	58.52957915	62.37478359	56.50524953
1447380_at	Amdhd1			amidohydrolase domain containing 1	619.6848983	485.6684639	393.7385063	612.1803809	514.7802878	501.0288958	418.4710472	345.7520512	435.2272266	623.8935136	669.3973363	470.1420786
1447491_at	---			---	161.8896564	140.4379469	81.66030212	132.4960004	92.24149561	75.74947581	101.2732258	101.8231647	114.2411027	123.9918943	140.3429711	168.3719498
1447520_at	Lbp			lipopolysaccharide binding protein	68.43583239	53.89027337	41.33067441	58.2134655	72.73460427	67.19644478	67.15095443	55.18227382	74.62980441	114.9391918	78.67601605	44.76734952
1447527_at	---			---	129.4814844	195.2765633	175.5885548	285.2830061	238.5979769	225.1047984	200.2291207	167.9167106	178.1023818	194.4851242	184.2334225	166.107914
1447587_at	---			---	29.7440872	16.87888852	34.84903978	29.08704837	25.62869297	40.44504329	25.57669594	16.81047983	41.30269456	61.87016602	76.00629472	85.27571257
1447588_x_at	---			---	39.47135115	40.03644578	32.54612774	32.15198713	37.59377796	31.56970775	20.66533721	38.80901737	41.86564654	49.58514261	61.74464009	75.08584214
1447602_x_at	Sulf2			sulfatase 2	145.4692085	110.4392358	112.0203476	171.5936078	150.9870494	198.7437938	143.1251108	131.7803999	72.88247262	134.6660149	163.9852222	115.4851068
1447606_x_at	Aqp11			aquaporin 11	68.43583239	59.48817441	50.56811164	74.52884517	111.4908111	145.1741725	74.47839096	127.481227	58.76775982	74.57928186	74.37763655	61.24512043
1447615_at	---			---	11.24879844	7.077510576	7.547589712	7.815341962	8.706361958	7.812693409	8.540011426	18.29476527	7.817985994	15.94054445	23.02917781	10.36418667
1447624_s_at	Stox2			storkhead box 2	106.836292	57.00466174	120.7614354	71.85377257	69.83977471	70.31409439	77.67061585	42.40757258	83.053957	80.94482818	87.49762788	74.68030942
1447670_at	Psmd9			"proteasome (prosome, macropain) 26S subunit, non-ATPase, 9"	45.0104474	45.50057904	62.58621393	29.42368429	50.70524206	56.62008461	58.80757111	71.12791654	51.78046443	55.36936226	69.60379196	32.81157633
1447683_x_at	Mettl1			methyltransferase like 1	22.15755824	25.47301813	35.32402903	33.50735726	18.60699273	29.84493073	16.45026592	25.89023221	16.2400481	16.11957721	31.20849757	21.68276745
1447691_x_at	---			---	42.81136707	19.61580993	29.52344153	43.18974819	69.04069106	45.19361323	39.73944999	43.51253004	37.18881828	32.98972851	35.82974821	43.2775523
1447693_s_at	Neo1			neogenin	554.5731658	445.359945	477.8423792	464.4485569	468.2366332	456.3459128	406.7416729	371.47183	392.1424462	446.5673609	406.7416729	421.3134024
1447793_x_at	Rbx1			ring-box 1	36.56478566	31.84873133	37.11336736	39.79328236	40.00936982	40.19939823	40.11783927	41.07965043	40.77488774	39.79328236	44.43525924	42.92743303
1447822_x_at	Ufsp1			UFM1-specific peptidase 1	28.50233087	37.56832789	31.95671038	46.08952519	26.69099162	26.8722832	15.88130983	23.24845599	28.56027568	28.54094107	15.30610185	28.56027568
1447824_x_at	Hspa5			heat shock protein 5	278.4151678	330.6453953	443.5549395	416.77502	229.5672449	146.9538148	253.4139264	504.4320036	478.4896803	385.3015021	333.7937196	390.0247861
1447830_s_at	Rgs2			regulator of G-protein signaling 2	172.1752546	75.74947581	79.37138087	55.25702556	117.4560324	49.41759857	76.88594565	66.83352208	109.6942429	127.3087703	132.5856658	76.47074372
1447845_s_at	Vnn1			vanin 1	696.2004807	902.8603214	894.3452117	1394.285221	1883.121016	2138.672706	2325.926834	971.3369277	634.1120578	545.6367475	890.71989	781.1062532
1447854_s_at	Hist2h2be			"histone cluster 2, H2be"	164.987281	139.5849898	126.1933433	127.2225854	106.981016	104.3348993	112.8575402	138.3620995	145.0758931	90.26495057	146.4572701	121.3350037
1447856_x_at	Slc25a25			"solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 25"	296.7061458	256.6940419	368.466845	257.7388131	288.3895344	282.5922323	252.0452578	369.9662866	159.6046639	260.8983482	190.317709	193.9591465
1447868_x_at	Glrx3 /// Gm12669			glutaredoxin 3 /// predicted gene 12669	30.49844961	31.61247312	34.59052487	48.03246687	36.93792706	56.58179342	29.4436169	50.12508942	42.150008	38.36500399	28.59896438	59.64949422
1447869_x_at	Rhobtb3			Rho-related BTB domain containing 3	13.88926162	15.31647073	17.70989803	18.0243459	15.70492339	17.30696684	14.24151774	11.92307124	23.61322193	17.21350521	31.46303635	30.93508301
1447891_at	---			---	39.01976002	52.0968775	99.03612761	100.0467852	109.2495858	89.35304564	98.23491648	102.0992176	122.4902409	118.8958872	154.1888893	60.87314503
1447903_x_at	Ap1s2			"adaptor-related protein complex 1, sigma 2 subunit"	72.1950491	80.07289156	67.65281218	42.6089915	50.98054884	46.55989824	33.41676104	50.43138704	60.91438258	47.06690229	74.07619039	55.55704649
1447927_at	Mpa2l			macrophage activation 2 like	1239.368937	525.3405	673.0318644	456.3459128	544.8986098	346.2204184	412.285525	312.3693302	679.4403085	514.7802878	507.1708438	407.2926586
1447951_at	---			---	103.2809238	140.9140838	325.3171342	233.9598242	190.1888686	195.012393	177.3804252	382.1843784	301.1576299	521.7966964	312.3693302	157.5651864
1448018_at	---			---	18.12222259	15.50947558	26.78148401	27.23854999	25.82023095	22.3080422	26.45715448	26.98163746	22.44435917	28.0050869	25.71556595	26.85409132
1448021_at	---			---	441.1593342	230.3455633	281.8281676	196.8692532	360.5713604	338.8016287	177.0205451	147.6517863	518.2764391	714.3409417	477.8423792	214.2518721
1448026_at	Chd7			chromodomain helicase DNA binding protein 7	29.24497803	34.84903978	57.70346309	29.30443263	32.54612774	31.59107225	49.88814081	29.663666	29.68376118	30.0273031	22.93582664	28.98876567
1448029_at	Tbx3			T-box 3	381.6673592	139.868764	208.2464367	562.8938205	264.454369	424.7496652	309.4232941	215.8530997	211.2278129	260.5454048	236.0278026	572.1128745
1448034_at	Inca1			"inhibitor of CDK, cyclin A1 interacting protein 1"	654.167375	351.8908035	427.0558659	507.1708438	373.4890147	520.3858776	380.1204942	342.0276146	322.2487607	509.2350813	495.6318191	449.6005531
1448044_a_at	Gm10658			predicted gene 10658	187.5044468	245.3125104	278.4151678	223.5863029	194.4851242	193.6967584	218.3514044	195.5410914	212.23106	162.1089574	182.6192451	174.286015
1448078_at	C76533			expressed sequence C76533	35.68453332	19.11768593	22.68876222	65.09225548	26.03080459	55.89657573	31.80564635	22.14255811	31.39920224	52.91430896	32.3703711	80.50770734
1448080_at	E2f8 /// LOC100046261			E2F transcription factor 8 /// similar to myosin XV	1133.430331	1815.52364	954.3919075	660.3961961	1669.360703	955.6847584	838.0764247	1865.349177	951.8107905	893.1347219	626.4328244	937.7418441
1448092_x_at	Serpina4-ps1			"serine (or cysteine) peptidase inhibitor, clade A, member 4, pseudogene 1"	2161.968818	16185.5638	8462.569138	2788.570442	1963.824103	276.1627642	1483.881325	3796.962407	3000.069069	598.2517908	1088.322187	2104.205657
1448110_at	Sema4a			"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A"	352.8450596	372.4791859	276.9114695	363.5119547	565.9500821	555.3247939	494.9613281	433.463288	390.5531266	461.315194	452.6543473	289.1713876
1448111_at	Ctps2			cytidine 5'-triphosphate synthase 2	167.9167106	152.9414874	135.8563322	182.7429576	309.8424491	361.0598023	282.5922323	270.9778277	171.0138073	176.3030961	198.6092492	167.4625862
1448115_at	Trmt2a			TRM2 tRNA methyltransferase 2 homolog A (S. cerevisiae)	55.10762321	66.33774193	70.12398118	44.19526791	26.11905871	31.42047313	26.27866352	20.42889124	33.23630278	55.25702556	45.80959808	63.87015294
1448130_at	Fdft1			farnesyl diphosphate farnesyl transferase 1	2834.247438	2393.008822	1808.164225	2319.647708	6963.659759	7222.887577	4197.050189	7855.296412	1651.372649	3175.592327	2652.339983	3477.102787
1448132_at	Slc19a1			"solute carrier family 19 (sodium/hydrogen exchanger), member 1"	31.1873918	39.60517371	31.25077363	31.27194398	39.68569044	37.67020554	29.32426412	45.84063107	31.29310697	31.25077363	37.67020554	40.6921894
1448134_at	X99384			cDNA sequence X99384	226.7871362	124.4121867	138.6432915	142.6415031	158.9577999	145.4692085	136.1324317	152.0125894	128.2602221	140.5330844	138.8311985	165.4345782
1448135_at	Atf4			activating transcription factor 4	2322.785149	1769.418994	2101.363456	2067.497687	2034.177701	1745.627477	1808.164225	2104.205657	1273.382388	1303.034891	1144.228921	1911.368192
1448147_at	Tnfrsf19			"tumor necrosis factor receptor superfamily, member 19"	23.01358762	13.32293469	17.31869117	26.63685779	61.74464009	67.6986425	57.15920715	46.97141012	15.33721893	21.84481526	15.71555154	27.29392555
1448156_at	Tff1			trefoil factor 1	133.3056391	173.34471	181.5100977	173.9324131	124.2438818	147.7517082	163.7633829	183.4866131	165.2107782	211.2278129	172.6421588	173.9324131
1448165_at	Casp2			caspase 2	30.87232005	31.25077363	49.01780578	28.27174446	32.30469614	30.95601803	38.15779763	24.08134388	30.95601803	32.10849191	40.6921894	37.08826822
1448171_at	Siah2			seven in absentia 2	164.5411932	147.5518296	155.131086	187.6314687	255.1349974	303.6138934	228.791715	196.3369638	68.02018383	164.8755886	135.2141195	175.8264129
1448181_at	Klf15			Kruppel-like factor 15	1687.533001	1607.262661	2412.528048	2141.56537	1852.772462	2115.642284	2364.025693	2212.297975	2150.281762	2389.776527	2588.480976	1893.342896
1448182_a_at	Cd24a			CD24a antigen	551.5783422	147.9518576	73.08006439	92.61686379	245.1464399	196.2040484	153.9803025	115.5632602	260.1929388	187.6314687	677.6032575	183.1144713
1448185_at	Herpud1			"homocysteine-inducible, endoplasmic reticulum stress-inducible, ubiquitin-like domain member 1"	2045.233717	3626.142737	7213.13145	3843.486804	2543.324799	3379.654376	3495.977053	3869.603413	4151.825231	7087.298019	4312.234742	3361.38482
1448218_s_at	Ywhaz			"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta polypeptide"	348.5720301	340.64117	323.1226337	292.7162443	388.9702483	398.0260376	386.8694507	345.2843176	225.8679874	235.5489352	192.390133	304.0251789
1448226_at	Rrm2			ribonucleotide reductase M2	46.2771143	76.99015126	102.6536418	85.68067852	90.50966799	108.0727507	138.1749232	60.3807177	62.1219409	37.34015471	68.34325235	59.77071932
1448227_at	Grb7			growth factor receptor bound protein 7	501.7076061	607.2277868	476.5500725	516.1759093	768.51947	738.931592	670.3041241	700.9292406	528.9087381	468.2366332	659.5023546	562.8938205
1448235_s_at	4932431P20Rik /// Gm12587 /// Gm13932 /// Gm2509 /// Gm2676 /// Gm3307 /// Gm3462 /// Gm3899 /// Gm4587 /// Gm5473 /// Gm5842 /// Gm5853 /// Gm5937 /// Gm7890 /// Gm8390 /// Hmg1l1 /// Hmgb1 /// Hmgb1l /// LOC100045876 /// LOC637733			RIKEN cDNA 4932431P20 gene /// predicted gene 12587 /// predicted gene 13932 /// predicted gene 2509 /// high mobility group protein 1 pseudogene /// predicted gene 3307 /// predicted gene 3462 /// predicted gene 3899 /// predicted gene 4587 /// high mobility group box 1 pseudogene /// predicted gene 5842 /// predicted gene 5853 /// predicted gene 5937 /// predicted gene 7890 /// predicted gene 8390 /// high-mobility group (nonhistone chromosomal) protein 1-like 1 /// high mobility group box 1 /// high mobility group box 1-like /// similar to high-mobility group box 1 /// similar to High mobility group protein 1 (HMG-1) (High mobility group protein B1) (Amphoterin) (Heparin-binding protein p30)	1299.50818	1059.251899	984.576162	1254.563692	1551.674247	1280.303384	921.3822531	1002.057792	1244.413297	1342.428933	1088.322187	1373.679761
1448237_x_at	Ldhb			lactate dehydrogenase B	224.4961666	7.301353851	7.647875299	7.876414305	7.132822141	8.239061435	9.439889683	7.237387412	7.065545749	7.111125905	7.106316773	7.115943225
1448239_at	Hmox1			heme oxygenase (decycling) 1	30.62256021	36.24444519	44.31511647	42.150008	33.03441749	36.24444519	28.50233087	26.76337215	51.3268209	72.43981717	30.89323401	22.32315443
1448259_at	Fstl1			follistatin-like 1	116.1907976	60.91438258	66.2480002	68.66785532	83.39193735	60.54441594	72.63620885	52.77124078	60.5853888	40.19939823	90.26495057	64.8723142
1448261_at	Cdh1			cadherin 1	2739.923694	3012.279659	2826.576445	2908.097653	2050.770024	1755.10302	1762.24647	1798.402212	3137.130872	2884.568883	3791.807476	2458.68296
1448265_x_at	Mpzl2			myelin protein zero-like 2	728.9954501	681.28234	918.8910464	1142.675464	902.8603214	1159.823854	875.181238	995.2974934	947.9531833	900.4191937	1021.231338	1161.392575
1448268_at	Tmed9			transmembrane emp24 protein transport domain containing 9	628.9820345	608.8740429	746.9780294	740.9349104	553.0737269	431.122187	712.4095273	728.9954501	787.4770127	657.7192112	784.2848924	717.2478857
1448272_at	Btg2			"B-cell translocation gene 2, anti-proliferative"	11.47956445	12.07739998	16.53959497	11.47956445	11.51458891	11.48344814	11.40211854	11.50679381	15.47277437	19.04020359	20.44273047	11.48344814
1448273_at	Gss			glutathione synthetase	367.9683829	334.6986682	419.0382124	320.5085427	181.3873456	178.3436452	268.4219795	275.4160833	508.5458353	518.2764391	474.618656	425.9012046
1448297_a_at	Tnk2			"tyrosine kinase, non-receptor, 2"	594.2161475	716.2775923	620.524344	541.9556554	567.4848235	483.0457416	627.281411	473.9765916	472.6950674	498.9982688	514.7802878	406.7416729
1448300_at	Mgst3			microsomal glutathione S-transferase 3	532.5012125	345.7520512	342.4909366	505.1153239	1122.741434	973.9703205	1331.56764	1052.102829	248.4877636	343.8846716	399.6457675	607.2277868
1448301_s_at	Serpinb1a			"serine (or cysteine) peptidase inhibitor, clade B, member 1a"	45.62393572	21.87440697	27.9672016	37.39073692	64.69691431	109.1757022	114.3184143	51.22268595	15.43093953	25.75040111	30.27220797	25.11349648
1448306_at	Nfkbia			"nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, alpha"	510.6156692	426.4781444	562.1323374	595.8271277	595.0210924	546.3758851	562.1323374	460.6911266	470.1420786	606.4063287	475.9053953	435.2272266
1448309_at	Ap3m1			"adaptor-related protein complex 3, mu 1 subunit"	198.8782918	258.0879546	281.0661687	282.2099413	242.8342319	341.1028503	354.7608505	327.5267659	278.7923183	271.7126644	272.0807353	195.8059778
1448315_a_at	Pycr2			"pyrroline-5-carboxylate reductase family, member 2"	151.6015822	119.4605948	147.1528833	85.27571257	95.35224493	105.1858623	119.2989884	97.17673125	170.5514251	121.3350037	147.8518003	92.36644899
1448318_at	Plin2			perilipin 2	12531.5739	14902.63684	14078.92929	13445.53928	14059.91254	15646.9083	14484.97928	10036.50953	10580.64532	11632.39061	12016.50726	11838.92117
1448320_at	Stim1			stromal interaction molecule 1	138.5495294	131.0687552	120.4348406	125.9374019	105.8286179	103.9120389	96.3905628	96.84837921	115.719806	103.7012159	118.2537398	103.841693
1448330_at	Gstm1			"glutathione S-transferase, mu 1"	7262.094558	6420.366771	7341.199026	7697.423986	16539.9815	19483.96937	15903.20585	14212.96569	6065.496379	7593.924815	12049.11863	14484.97928
1448333_at	Adprh			ADP-ribosylarginine hydrolase	329.7511773	334.2458876	275.0435003	248.6560977	287.9994008	254.2729176	255.1349974	210.6567012	307.7521233	274.2996555	362.038672	272.8183738
1448340_at	Tmem30a			transmembrane protein 30A	947.9531833	1056.384996	1062.119221	866.9265761	565.1844645	518.2764391	858.7497716	584.6405151	1214.452207	949.237312	1019.849816	794.9751754
1448352_at	Luzp1			leucine zipper protein 1	156.0790401	153.0450952	171.0138073	157.2455086	155.5516621	182.1254845	186.7445074	110.8136659	273.558012	208.6697986	227.0943496	263.739345
1448354_at	G6pdx			glucose-6-phosphate dehydrogenase X-linked	39.49809039	39.92819639	39.92819639	39.76637085	229.4119925	242.6700073	94.8373207	43.92684567	31.65529642	35.41979605	39.47135115	39.98228445
1448364_at	Ccng2			cyclin G2	49.45107574	63.6112927	56.27619961	16.71969935	40.17218422	32.78936369	40.63714098	40.19939823	49.78692474	54.36657355	50.84270911	31.84873133
1448370_at	Ulk1			Unc-51 like kinase 1 (C. elegans)	646.2452674	589.4088857	520.3858776	647.1206926	625.5853857	675.7711734	859.9130625	625.5853857	505.7995699	569.0233323	549.3428426	379.6060039
1448411_at	Wfs1			Wolfram syndrome 1 homolog (human)	89.53469904	110.0661472	120.6796829	96.12994478	89.59535291	90.0208948	102.1683831	77.40817334	74.42797091	101.7542329	94.90150096	67.79034933
1448414_at	Rad1			RAD1 homolog (S. pombe)	122.324536	113.8550916	112.7048664	110.2152464	132.0483075	107.4891328	125.0877759	93.43544247	100.5219672	102.2375245	78.8893147	94.38901086
1448416_at	Mgp			matrix Gla protein	138.2684317	24.08134388	25.26695665	11.81061348	9.971917865	21.21815046	8.833994903	7.51699477	10.85606982	8.842970033	36.86301072	8.836989684
1448419_at	Pop4			"processing of precursor 4, ribonuclease P/MRP family, (S. cerevisiae)"	318.3462589	242.9987361	216.731644	223.5863029	279.1699796	332.4406519	246.3107869	237.6307951	215.8530997	170.7824597	218.4991716	180.7744529
1448441_at	Cks1b			CDC28 protein kinase 1b	201.5889849	171.4774431	286.832164	278.7923183	206.8416631	231.1265204	234.2767539	180.1636312	215.7071219	205.3072836	231.7531278	194.090541
1448471_a_at	Ctla2a			cytotoxic T lymphocyte-associated protein 2 alpha	185.1084572	89.59535291	143.416082	142.5449382	169.0571238	142.6415031	107.7805467	200.7719621	167.2360427	163.5418437	166.8968598	162.7687576
1448481_at	Neu1			neuraminidase 1	11.4873411	7.954101654	9.507216407	11.79063898	18.28239283	17.14372847	17.90274617	12.85778298	9.181500835	11.66363037	20.00468491	16.68577741
1448491_at	Ech1			"enoyl coenzyme A hydratase 1, peroxisomal"	8957.683641	8360.074016	8671.284475	8554.690826	8303.650461	8203.080097	9507.432	8027.305006	5855.716528	6081.91526	6455.217542	7491.765359
1448494_at	Gas1			growth arrest specific 1	673.9435757	454.4963821	391.6119557	673.0318644	406.1914325	501.0288958	588.6115331	306.5048304	459.4455232	547.8571655	613.0096607	611.3517992
1448502_at	Slc16a7			"solute carrier family 16 (monocarboxylic acid transporters), member 7"	1487.898089	1059.251899	1156.684749	1417.123719	2344.898888	2595.505807	1945.304117	2070.308433	1082.446495	1392.401927	1469.877286	2132.884311
1448506_at	Serpina6			"serine (or cysteine) peptidase inhibitor, clade A, member 6"	1817.991829	1845.262055	1500.034534	1386.75768	2681.21278	3434.989563	2935.783775	1885.668033	1407.559311	2127.126327	1729.16521	2273.012653
1448510_at	Efna1			ephrin A1	399.6457675	254.1009572	259.8407695	140.4379469	350.9393713	303.2031644	344.3505092	220.2812668	240.8696813	348.5720301	266.2506062	203.2331594
1448535_at	Elp4			elongation protein 4 homolog (S. cerevisiae)	148.7552731	164.5411932	133.0351805	148.9567819	165.6586814	139.868764	126.5354662	138.5495294	121.4993681	117.0591583	110.2898335	129.2187846
1448536_at	Lsm3			"LSM3 homolog, U6 small nuclear RNA associated (S. cerevisiae)"	367.4703403	405.6419365	374.5015813	310.262172	330.6453953	329.3050897	274.6714213	249.1616118	252.728578	250.5144479	306.5048304	297.1080738
1448538_a_at	D4Wsu53e			"DNA segment, Chr 4, Wayne State University 53, expressed"	237.9526976	532.5012125	595.0210924	530.3426632	438.7769715	516.8751383	531.7808445	580.6966898	438.1833938	341.1028503	456.3459128	412.8440206
1448551_a_at	Trim2			tripartite motif-containing 2	207.4024318	233.0116052	231.2830934	190.5755197	250.3448557	281.8281676	197.1359388	182.2488625	342.0276146	245.1464399	281.4469102	191.2216416
1448555_at	Rpap3			RNA polymerase II associated protein 3	166.7838747	179.1907058	171.9423358	162.6585671	173.8146651	168.9427933	184.2334225	185.3592112	378.5796361	470.1420786	318.7775013	156.2904699
1448556_at	Prlr			prolactin receptor	314.9170372	167.6894365	125.9374019	176.3030961	451.4301607	289.5631087	222.3787309	407.2926586	136.9642914	312.3693302	140.3429711	294.7044429
1448559_at	Flot1			flotillin 1	253.0709325	202.4094728	203.2331594	169.8600771	341.1028503	353.3230352	343.8846716	309.0044919	262.67025	295.9037152	268.7857791	201.5889849
1448562_at	Upp1			uridine phosphorylase 1	12.13887654	12.2918401	12.40887999	14.96292168	23.34306342	26.58281532	26.01320041	12.19652286	10.82670999	12.08558162	15.24406754	12.31265516
1448566_at	Slc40a1			"solute carrier family 40 (iron-regulated transporter), member 1"	1065.001687	1148.886051	1019.849816	1030.958111	958.2757166	976.6115297	1097.199382	960.8736992	1075.140881	1191.654255	975.290369	1219.395152
1448568_a_at	Slc20a1			"solute carrier family 20, member 1"	324.4375512	507.1708438	767.4792844	590.2073185	474.618656	835.8098786	593.4122916	572.1128745	388.9702483	488.96724	412.285525	582.2710174
1448574_at	Nme6			"non-metastatic cells 6, protein expressed in (nucleoside-diphosphate kinase)"	119.8655276	170.320585	242.8342319	161.9993259	201.0439344	169.6302903	264.454369	165.8830881	171.7097321	172.291892	230.0339517	137.2427377
1448592_at	Crtap			cartilage associated protein	76.7819343	104.9724549	88.69021262	105.1146541	134.3928896	122.6562552	179.7981043	137.7080417	95.28775984	82.04809884	88.03229657	108.1459629
1448594_at	Wisp1			WNT1 inducible signaling pathway protein 1	12.32099617	8.706361958	9.911352908	8.554479048	15.82764821	13.88456429	9.250125889	7.400870642	19.02731384	12.2752117	11.22978187	23.02917781
1448609_at	Tst			"thiosulfate sulfurtransferase, mitochondrial"	2039.698218	1779.036013	1694.401434	1722.155858	2522.747325	2710.418666	2285.350927	2153.205052	2248.535584	2215.29022	2884.568883	2884.568883
1448618_at	Mvp			major vault protein	23.2957036	28.1380998	39.28476431	37.77233328	52.52178343	39.36462965	53.63552619	60.50342885	33.62095967	48.39144116	40.99630556	33.78064571
1448619_at	Dhcr7			7-dehydrocholesterol reductase	2224.306679	1638.011761	1448.154688	1903.620262	3587.069543	3307.235352	2773.51536	4008.231166	1430.61524	2004.115583	2291.553098	2045.233717
1448625_at	Golga2			"golgi autoantigen, golgin subfamily a, 2"	122.9887887	182.4957429	152.424711	146.5564853	220.2812668	183.8596386	155.4463574	119.2989884	130.0083973	132.8552105	183.9841914	152.2185107
1448663_s_at	Mvd			mevalonate (diphospho) decarboxylase	150.1716843	147.1528833	131.5131271	178.5852354	542.6898064	503.7496077	287.2207164	587.815259	83.27912469	173.2273599	171.2454683	156.5021862
1448666_s_at	Tob2			"transducer of ERBB2, 2"	131.335125	147.5518296	158.8501894	527.4786899	570.5660122	624.7386604	346.2204184	512	162.6585671	224.4961666	175.8264129	451.4301607
1448667_x_at	Tob2			"transducer of ERBB2, 2"	881.1250671	940.2841572	1288.994149	2419.058596	1329.759842	1271.6624	1147.32627	1644.678637	1847.757866	2458.68296	1562.217921	3016.35392
1448671_at	Ube2e3			"ubiquitin-conjugating enzyme E2E 3, UBC4/5 homolog (yeast)"	22.99802393	20.70733517	51.6754091	21.62412723	13.8751744	22.15755824	17.45994368	20.59551076	20.76348925	15.82229532	21.2612719	23.26418916
1448682_at	Dynll1			dynein light chain LC8-type 1	1141.132024	1820.450755	2156.117371	1532.881014	1903.620262	2422.347286	2039.698218	1808.164225	1759.866161	1174.04338	1409.472876	1442.284442
1448694_at	Jun			Jun oncogene	78.41017638	169.1716488	337.8855867	164.987281	60.99689922	58.48995605	77.88118876	51.95601947	52.45073193	68.34325235	51.85060796	113.316882
1448696_at	Heph			hephaestin	23.67725618	23.27994912	23.9027052	20.52592026	24.19572058	14.98827035	19.04020359	20.76348925	37.44141361	20.51202471	31.87030675	23.91888113
1448700_at	G0s2			G0/G1 switch gene 2	3061.621029	2557.13037	1432.56015	7614.481046	3730.698353	3271.598518	2868.99552	2364.025693	796.0520751	1049.262547	1002.057792	5592.276583
1448705_at	Zbtb22			zinc finger and BTB domain containing 22	176.1838653	144.6836411	102.1683831	156.0790401	186.8708849	180.7744529	146.5564853	114.0093235	128.6079485	120.9250228	145.0758931	135.8563322
1448707_at	Taf13			"TAF13 RNA polymerase II, TATA box binding protein (TBP)-associated factor"	1035.154216	1174.04338	1346.062796	979.2592224	942.8333628	922.630388	1008.864007	846.0557962	973.9703205	968.710655	865.7537973	888.3115874
1448724_at	Cish			cytokine inducible SH2-containing protein	53.5992534	944.1112105	318.7775013	30.53976382	427.6343699	27.47929336	44.88871834	154.3977587	172.7589927	38.13199217	116.426931	22.03788701
1448737_at	Tspan7			tetraspanin 7	406.1914325	302.3831628	386.8694507	303.2031644	417.3395972	386.8694507	415.0858667	279.5481525	311.524755	394.2718776	405.6419365	301.565588
1448741_at	Slc3a1			"solute carrier family 3, member 1"	663.981852	806.9021927	1028.167785	824.57105	1209.529298	1217.748086	792.825195	976.6115297	2194.398765	2706.738877	2061.916222	671.2121403
1448748_at	Plek			pleckstrin	112.8575402	29.72397179	45.87165328	44.28511622	49.11745824	44.31511647	53.8538283	44.01614829	75.18755591	88.03229657	82.43779432	60.25821366
1448754_at	Rbp1			"retinol binding protein 1, cellular"	1214.452207	941.5578973	1063.563163	537.5715582	819.0081511	739.9325732	626.4328244	579.911123	1310.107972	1324.369522	1405.658087	792.825195
1448756_at	S100a9			S100 calcium binding protein A9 (calgranulin B)	36.68875389	13.1082392	11.3367091	5.428034912	24.96096837	12.02845132	11.6478518	13.49081873	125.9374019	264.454369	96.78288231	11.71506456
1448775_at	Ifi203			interferon activated gene 203	375.0088935	269.8795778	288.7801964	240.2184248	258.4375691	196.6029283	270.6112487	174.5221087	226.9407696	258.4375691	235.0710393	204.4750491
1448801_a_at	Timm44			translocase of inner mitochondrial membrane 44	1053.533154	870.4544531	745.9675171	739.9325732	888.3115874	821.2291344	698.0884346	675.7711734	680.3607009	633.2542306	735.9367658	569.7941502
1448810_at	Gne			glucosamine	1075.140881	936.4732664	1059.251899	822.3415986	1175.631333	1335.172102	1379.270779	1155.122387	1185.220689	1403.759431	1150.439978	1089.794198
1448828_at	Smc6			structural maintenance of chromosomes 6	215.7071219	219.8343469	190.7044899	218.9433772	180.7744529	207.5429333	191.7400628	152.0125894	167.0098057	150.3751118	160.6887369	172.4086084
1448829_at	Smc6			structural maintenance of chromosomes 6	257.0417682	244.3181106	212.3748326	255.1349974	264.096615	274.2996555	221.0281022	182.9905073	239.7310552	278.4151678	246.4776462	272.0807353
1448830_at	Dusp1			dual specificity phosphatase 1	1471.875572	1282.035059	967.4001827	1581.359866	752.0516825	846.0557962	927.6405013	964.784554	589.4088857	488.96724	972.6527329	1921.743402
1448859_at	Cxcl13			chemokine (C-X-C motif) ligand 13	149.4618008	34.01009192	30.83055595	18.19596929	19.04020359	10.89656114	54.88423871	31.39920224	30.9769887	31.27194398	63.65438516	32.5681756
1448864_at	Snrk			SNF related kinase	951.8107905	1134.97122	1053.533154	1254.563692	1510.227314	1664.842518	1825.37859	1605.091693	942.8333628	979.2592224	1004.774472	1144.228921
1448865_at	Hsd17b7			hydroxysteroid (17-beta) dehydrogenase 7	357.6543058	281.8281676	246.3107869	294.7044429	537.5715582	524.6298191	542.6898064	696.2004807	193.6967584	323.1226337	290.7416604	341.1028503
1448868_at	Scand1			SCAN domain-containing 1	116.9799121	120.1092124	100.4539859	97.7705457	181.7559773	213.962032	163.099551	124.2438818	103.3508182	125.9374019	221.3275142	97.70442515
